trade_idx,entry_date,exit_date,expiry,spot_at_entry,lot_size,lots,qty_per_leg,exit_reason,phase,leg,action,strike,price,qty,value_inr,margin_required_inr
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,7,350,EXPIRY,ENTRY,ce_short,SELL,19050,2.07,350,-724.5,430048.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,7,350,EXPIRY,ENTRY,pe_short,SELL,17200,1.79,350,-626.5,430048.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,7,350,EXPIRY,ENTRY,wce_long,BUY,19550,1.95,350,682.5,430048.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,7,350,EXPIRY,ENTRY,wpe_long,BUY,16700,1.84,350,644.0,430048.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,7,350,EXPIRY,EXIT,ce_short,BUY,19050,0.0,350,0.0,430048.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,7,350,EXPIRY,EXIT,pe_short,BUY,17200,0.0,350,0.0,430048.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,7,350,EXPIRY,EXIT,wce_long,SELL,19550,0.0,350,-0.0,430048.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,7,350,EXPIRY,EXIT,wpe_long,SELL,16700,0.0,350,-0.0,430048.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,7,350,EXPIRY,ENTRY,ce_short,SELL,19400,7.45,350,-2607.5,433527.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,7,350,EXPIRY,ENTRY,pe_short,SELL,17550,18.72,350,-6552.0,433527.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,7,350,EXPIRY,ENTRY,wce_long,BUY,19900,6.44,350,2254.0,433527.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,7,350,EXPIRY,ENTRY,wpe_long,BUY,17050,11.21,350,3923.5,433527.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,7,350,EXPIRY,EXIT,ce_short,BUY,19400,0.0,350,0.0,433527.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,7,350,EXPIRY,EXIT,pe_short,BUY,17550,0.0,350,0.0,433527.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,7,350,EXPIRY,EXIT,wce_long,SELL,19900,0.0,350,-0.0,433527.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,7,350,EXPIRY,EXIT,wpe_long,SELL,17050,0.0,350,-0.0,433527.5
2,2023-07-13,2023-07-27,2023-07-27,19413.8,50,7,350,EXPIRY,ENTRY,ce_short,SELL,20400,4.0,350,-1400.0,459819.5
2,2023-07-13,2023-07-27,2023-07-27,19413.8,50,7,350,EXPIRY,ENTRY,pe_short,SELL,18450,6.44,350,-2254.0,459819.5
2,2023-07-13,2023-07-27,2023-07-27,19413.8,50,7,350,EXPIRY,ENTRY,wce_long,BUY,20900,2.76,350,966.0,459819.5
2,2023-07-13,2023-07-27,2023-07-27,19413.8,50,7,350,EXPIRY,ENTRY,wpe_long,BUY,17950,4.37,350,1529.5,459819.5
2,2023-07-13,2023-07-27,2023-07-27,19413.8,50,7,350,EXPIRY,EXIT,ce_short,BUY,20400,0.0,350,0.0,459819.5
2,2023-07-13,2023-07-27,2023-07-27,19413.8,50,7,350,EXPIRY,EXIT,pe_short,BUY,18450,0.0,350,0.0,459819.5
2,2023-07-13,2023-07-27,2023-07-27,19413.8,50,7,350,EXPIRY,EXIT,wce_long,SELL,20900,0.0,350,-0.0,459819.5
2,2023-07-13,2023-07-27,2023-07-27,19413.8,50,7,350,EXPIRY,EXIT,wpe_long,SELL,17950,0.0,350,-0.0,459819.5
3,2023-08-10,2023-08-31,2023-08-31,19543.1,50,7,350,EXPIRY,ENTRY,ce_short,SELL,20500,7.54,350,-2639.0,460750.5
3,2023-08-10,2023-08-31,2023-08-31,19543.1,50,7,350,EXPIRY,ENTRY,pe_short,SELL,18550,9.38,350,-3283.0,460750.5
3,2023-08-10,2023-08-31,2023-08-31,19543.1,50,7,350,EXPIRY,ENTRY,wce_long,BUY,21000,4.48,350,1568.0,460750.5
3,2023-08-10,2023-08-31,2023-08-31,19543.1,50,7,350,EXPIRY,ENTRY,wpe_long,BUY,18050,6.79,350,2376.5,460750.5
3,2023-08-10,2023-08-31,2023-08-31,19543.1,50,7,350,EXPIRY,EXIT,ce_short,BUY,20500,0.0,350,0.0,460750.5
3,2023-08-10,2023-08-31,2023-08-31,19543.1,50,7,350,EXPIRY,EXIT,pe_short,BUY,18550,0.0,350,0.0,460750.5
3,2023-08-10,2023-08-31,2023-08-31,19543.1,50,7,350,EXPIRY,EXIT,wce_long,SELL,21000,0.0,350,-0.0,460750.5
3,2023-08-10,2023-08-31,2023-08-31,19543.1,50,7,350,EXPIRY,EXIT,wpe_long,SELL,18050,0.0,350,-0.0,460750.5
4,2023-08-31,2023-09-28,2023-09-28,19253.8,50,7,350,EXPIRY,ENTRY,ce_short,SELL,20200,13.94,350,-4879.0,452455.5
4,2023-08-31,2023-09-28,2023-09-28,19253.8,50,7,350,EXPIRY,ENTRY,pe_short,SELL,18300,18.77,350,-6569.5,452455.5
4,2023-08-31,2023-09-28,2023-09-28,19253.8,50,7,350,EXPIRY,ENTRY,wce_long,BUY,20700,6.55,350,2292.5,452455.5
4,2023-08-31,2023-09-28,2023-09-28,19253.8,50,7,350,EXPIRY,ENTRY,wpe_long,BUY,17800,9.72,350,3402.0,452455.5
4,2023-08-31,2023-09-28,2023-09-28,19253.8,50,7,350,EXPIRY,EXIT,ce_short,BUY,20200,0.0,350,0.0,452455.5
4,2023-08-31,2023-09-28,2023-09-28,19253.8,50,7,350,EXPIRY,EXIT,pe_short,BUY,18300,0.0,350,0.0,452455.5
4,2023-08-31,2023-09-28,2023-09-28,19253.8,50,7,350,EXPIRY,EXIT,wce_long,SELL,20700,0.0,350,-0.0,452455.5
4,2023-08-31,2023-09-28,2023-09-28,19253.8,50,7,350,EXPIRY,EXIT,wpe_long,SELL,17800,0.0,350,-0.0,452455.5
5,2023-09-28,2023-10-26,2023-10-26,19523.6,50,7,350,EXPIRY,ENTRY,ce_short,SELL,20500,22.4,350,-7840.0,454954.5
5,2023-09-28,2023-10-26,2023-10-26,19523.6,50,7,350,EXPIRY,ENTRY,pe_short,SELL,18550,32.71,350,-11448.5,454954.5
5,2023-09-28,2023-10-26,2023-10-26,19523.6,50,7,350,EXPIRY,ENTRY,wce_long,BUY,21000,12.48,350,4368.0,454954.5
5,2023-09-28,2023-10-26,2023-10-26,19523.6,50,7,350,EXPIRY,ENTRY,wpe_long,BUY,18050,15.35,350,5372.5,454954.5
5,2023-09-28,2023-10-26,2023-10-26,19523.6,50,7,350,EXPIRY,EXIT,ce_short,BUY,20500,0.0,350,0.0,454954.5
5,2023-09-28,2023-10-26,2023-10-26,19523.6,50,7,350,EXPIRY,EXIT,pe_short,BUY,18550,0.0,350,0.0,454954.5
5,2023-09-28,2023-10-26,2023-10-26,19523.6,50,7,350,EXPIRY,EXIT,wce_long,SELL,21000,0.0,350,-0.0,454954.5
5,2023-09-28,2023-10-26,2023-10-26,19523.6,50,7,350,EXPIRY,EXIT,wpe_long,SELL,18050,0.0,350,-0.0,454954.5
6,2023-11-02,2023-11-30,2023-11-30,19133.2,50,7,350,EXPIRY,ENTRY,ce_short,SELL,20100,9.89,350,-3461.5,449977.5
6,2023-11-02,2023-11-30,2023-11-30,19133.2,50,7,350,EXPIRY,ENTRY,pe_short,SELL,18200,17.76,350,-6216.0,449977.5
6,2023-11-02,2023-11-30,2023-11-30,19133.2,50,7,350,EXPIRY,ENTRY,wce_long,BUY,20600,6.55,350,2292.5,449977.5
6,2023-11-02,2023-11-30,2023-11-30,19133.2,50,7,350,EXPIRY,ENTRY,wpe_long,BUY,17700,10.0,350,3500.0,449977.5
6,2023-11-02,2023-11-30,2023-11-30,19133.2,50,7,350,EXPIRY,EXIT,ce_short,BUY,20100,33.2,350,11620.0,449977.5
6,2023-11-02,2023-11-30,2023-11-30,19133.2,50,7,350,EXPIRY,EXIT,pe_short,BUY,18200,0.0,350,0.0,449977.5
6,2023-11-02,2023-11-30,2023-11-30,19133.2,50,7,350,EXPIRY,EXIT,wce_long,SELL,20600,0.0,350,-0.0,449977.5
6,2023-11-02,2023-11-30,2023-11-30,19133.2,50,7,350,EXPIRY,EXIT,wpe_long,SELL,17700,0.0,350,-0.0,449977.5
7,2023-12-07,2023-12-28,2023-12-28,20901.2,50,7,350,EXPIRY,ENTRY,ce_short,SELL,21950,12.47,350,-4364.5,491424.5
