trade_idx,underlying,entry_date,expiry,date,leg,strike,close,volume,oi,num_trades,notional_lakh,traded_value_inr,avg_trade_inr,our_share_of_traded
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-13,wce_long,24650,14.95,584,19370,293.0,938333045.0,567502.0,1937.0,0.017
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-13,wpe_long,22150,31.6,632,17420,299.0,913230763.25,1298128.0,4342.0,0.0085
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,ce_short,24350,30.25,451,24375,265.0,713372000.25,886779.0,3346.0,0.0248
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,pe_short,22450,65.75,3542,47775,2041.0,5197769248.75,15137622.0,7417.0,0.0012
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,wce_long,24650,10.5,2661,58890,1740.0,4274089319.5,1816132.0,1044.0,0.0053
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,wpe_long,22150,33.65,591,9490,298.0,854248144.75,1292665.0,4338.0,0.0085
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,ce_short,24350,23.7,3362,83720,1893.0,5315044263.75,5179161.0,2736.0,0.0042
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,pe_short,22450,50.85,2665,63115,1837.0,3911370060.0,8808491.0,4795.0,0.002
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,wce_long,24650,6.7,2642,84305,1506.0,4242924783.5,1150591.0,764.0,0.0084
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,wpe_long,22150,25.05,463,9880,330.0,669256334.5,753880.0,2284.0,0.0146
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-18,ce_short,24350,17.9,1745,81510,897.0,2758274343.5,2030307.0,2263.0,0.0108
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-18,pe_short,22450,44.35,2899,63245,1779.0,4250400748.75,8357092.0,4698.0,0.0021
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-18,wce_long,24650,4.4,1265,70460,523.0,2031351071.75,361790.0,692.0,0.0267
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-18,wpe_long,22150,21.0,570,21580,318.0,823327456.25,778050.0,2447.0,0.0141
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-19,ce_short,24350,14.6,3011,70330,1705.0,4759098714.5,2857439.0,1676.0,0.0077
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-19,pe_short,22450,20.75,4934,133575,2631.0,7224392379.75,6654732.0,2529.0,0.0026
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-19,wce_long,24650,3.05,1205,57850,666.0,1934910783.0,238891.0,359.0,0.0404
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-19,wpe_long,22150,7.95,4506,102960,2067.0,6504944117.75,2328476.0,1126.0,0.0047
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-20,ce_short,24350,4.5,5846,113685,3276.0,9236057249.25,1709955.0,522.0,0.0128
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-20,pe_short,22450,17.0,6264,113945,4057.0,9169355117.0,6921720.0,1706.0,0.0025
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-20,wce_long,24650,1.55,1031,48945,397.0,1655403275.5,103873.0,262.0,0.0929
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-20,wpe_long,22150,6.25,5273,138775,3041.0,7611441084.0,2142156.0,704.0,0.0051
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-21,ce_short,24350,1.5,6255,66040,3321.0,9880597158.25,609862.0,184.0,0.036
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-21,pe_short,22450,14.95,11721,113100,7371.0,17160072341.75,11389882.0,1545.0,0.0015
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-21,wce_long,24650,1.05,593,52065,316.0,952108576.25,40472.0,128.0,0.2385
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-21,wpe_long,22150,4.4,13147,86060,7990.0,18977840644.75,3760042.0,471.0,0.0029
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-24,ce_short,24350,1.35,3269,54535,1702.0,5163730390.0,286855.0,169.0,0.0766
