trade_idx,underlying,entry_date,expiry,date,leg,strike,close,volume,oi,num_trades,notional_lakh,traded_value_inr,avg_trade_inr,our_share_of_traded
0,FINNIFTY,2023-09-13,2023-09-26,2023-09-21,wce_long,21300,1.25,21428,111760,,182580.86,1071400.0,,0.0026
0,FINNIFTY,2023-09-13,2023-09-26,2023-09-21,wpe_long,19500,13.95,350997,2216080,,2739466.09,195856326.0,,0.0
0,FINNIFTY,2023-09-13,2023-09-26,2023-09-22,ce_short,21000,1.25,293029,1840600,,2461584.33,14651450.0,,0.0003
0,FINNIFTY,2023-09-13,2023-09-26,2023-09-22,pe_short,19800,109.3,2361254,1487520,,18764214.33,10323402488.0,,0.0
0,FINNIFTY,2023-09-13,2023-09-26,2023-09-22,wce_long,21300,1.05,24156,107440,,205819.04,1014552.0,,0.0027
0,FINNIFTY,2023-09-13,2023-09-26,2023-09-22,wpe_long,19500,13.6,1378090,1773760,,10754861.91,749680960.0,,0.0
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-09,ce_short,25450,130.6,1172,12475,517.0,749974708.75,9949108.0,19244.0,0.0041
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-09,pe_short,24000,133.35,11163,125350,5007.0,6734456328.75,96758093.0,19325.0,0.0004
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-09,wce_long,25750,72.85,3009,8075,1314.0,1943249685.0,14248367.0,10844.0,0.0018
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-09,wpe_long,23700,90.3,1945,41475,992.0,1156759435.0,11416178.0,11508.0,0.0028
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-10,ce_short,25450,138.8,1432,11250,671.0,915998415.0,12919504.0,19254.0,0.0032
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-10,pe_short,24000,103.7,9039,124125,4096.0,5449827293.75,60927380.0,14875.0,0.0007
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-10,wce_long,25750,76.95,1847,10550,707.0,1192626557.5,9238232.0,13067.0,0.0028
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-10,wpe_long,23700,67.65,1379,37850,490.0,819644653.75,6063808.0,12375.0,0.0052
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-11,ce_short,25450,121.25,1348,12025,592.0,861875355.0,10623925.0,17946.0,0.0038
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-11,pe_short,24000,86.85,7998,130000,3151.0,4817628720.0,45150710.0,14329.0,0.0009
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-11,wce_long,25750,65.75,2035,17575,730.0,1313464386.25,8697081.0,11914.0,0.0029
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-11,wpe_long,23700,55.85,4096,48900,1231.0,2432905798.75,14869504.0,12079.0,0.0021
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-12,ce_short,25450,101.8,903,16550,479.0,577004497.5,5975151.0,12474.0,0.0068
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-12,pe_short,24000,84.85,10065,129375,3168.0,6059894492.5,55510991.0,17522.0,0.0007
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-12,wce_long,25750,53.9,1165,21625,486.0,751668746.25,4081578.0,8398.0,0.0063
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-12,wpe_long,23700,51.2,2299,44450,999.0,1365053536.25,7651072.0,7659.0,0.0041
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-13,ce_short,25450,108.75,5263,12900,2599.0,3358214050.0,37202831.0,14314.0,0.0011
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-13,pe_short,24000,61.0,25220,123625,10687.0,15209849673.75,99997300.0,9357.0,0.0004
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-13,wce_long,25750,57.85,5741,26300,2784.0,3701271016.25,21587595.0,7754.0,0.0012
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-13,wpe_long,23700,36.95,7939,41275,4215.0,4718414861.25,19067493.0,4524.0,0.0017
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-16,ce_short,25450,119.1,1648,15125,703.0,1053533862.5,12757992.0,18148.0,0.0032
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-16,pe_short,24000,59.05,7420,126750,3075.0,4464236085.0,28479815.0,9262.0,0.0015
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-16,wce_long,25750,63.1,2577,24750,824.0,1663107526.25,10569566.0,12827.0,0.0024
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-16,wpe_long,23700,35.55,2044,38575,775.0,1213120370.0,4723173.0,6094.0,0.0067
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-17,ce_short,25450,71.3,3021,19950,1569.0,1928226653.75,14000824.0,8923.0,0.0029
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-17,pe_short,24000,99.4,18964,100900,9176.0,11425848476.25,122526404.0,13353.0,0.0003
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-17,wce_long,25750,40.0,1464,25750,517.0,944051567.5,3806400.0,7362.0,0.0067
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-17,wpe_long,23700,54.5,4384,38050,1992.0,2603569415.0,15530320.0,7796.0,0.002
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-18,ce_short,25450,54.55,1409,20150,733.0,898492970.0,4995962.0,6816.0,0.0082
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-18,pe_short,24000,177.25,22282,110725,11350.0,13462200461.25,256716492.0,22618.0,0.0002
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-18,wce_long,25750,36.65,1365,15700,482.0,879873368.75,3251771.0,6746.0,0.0079
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-18,wpe_long,23700,94.0,10022,94000,5490.0,5960824091.25,61234420.0,11154.0,0.0005
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-19,ce_short,25450,23.35,1878,21900,693.0,1196148856.25,2850334.0,4113.0,0.0143
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-19,pe_short,24000,299.0,35478,145150,18313.0,21567578636.25,689514930.0,37652.0,0.0001
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-19,wce_long,25750,16.35,1346,20800,432.0,867157100.0,1430462.0,3311.0,0.0179
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-19,wpe_long,23700,172.85,16813,73400,6752.0,10042677276.25,188898258.0,27977.0,0.0002
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-20,ce_short,25450,12.95,1026,21700,400.0,653180843.75,863636.0,2159.0,0.0472
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-20,pe_short,24000,506.25,20089,130775,12957.0,12240518950.0,661053656.0,51019.0,0.0001
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-20,wce_long,25750,9.55,2883,34325,1329.0,1856815518.75,1789622.0,1347.0,0.0143
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-20,wpe_long,23700,311.45,31287,71275,16996.0,18721665932.5,633381850.0,37267.0,0.0001
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-23,ce_short,25450,6.1,2720,20525,1053.0,1731100786.25,1078480.0,1024.0,0.0378
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-23,pe_short,24000,286.4,14228,144250,8029.0,8640379423.75,264868448.0,32989.0,0.0002
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-23,wce_long,25750,4.6,4303,24525,1931.0,2770631865.0,1286597.0,666.0,0.0199
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-23,wpe_long,23700,133.35,50683,121075,24139.0,30217131581.25,439307573.0,18199.0,0.0001
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-24,ce_short,25450,2.5,2113,12575,439.0,1344598622.5,343362.0,782.0,0.1187
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-24,pe_short,24000,265.95,19760,241675,7926.0,11993021500.0,341586180.0,43097.0,0.0001
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-24,wce_long,25750,2.35,600,25700,230.0,386298322.5,91650.0,398.0,0.279
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-24,wpe_long,23700,106.75,80456,161250,34885.0,47913342793.75,558264070.0,16003.0,0.0001
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-26,ce_short,25450,1.05,1605,17225,484.0,1021237297.5,109541.0,226.0,0.372
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-26,pe_short,24000,269.75,55926,186900,26695.0,33874379055.0,980592502.0,36733.0,0.0
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-26,wce_long,25750,1.05,3239,26450,633.0,2085216865.0,221062.0,349.0,0.1157
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-26,wpe_long,23700,114.25,239448,239025,102567.0,142594443140.0,1778200710.0,17337.0,0.0
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-27,ce_short,25450,0.55,1078,21725,523.0,685895722.5,38538.0,74.0,1.0573
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-27,pe_short,24000,229.9,55201,281250,22298.0,33406836861.25,824896144.0,36994.0,0.0001
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-27,wce_long,25750,0.5,2344,30300,895.0,1508983670.0,76180.0,85.0,0.3357
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-27,wpe_long,23700,70.25,235636,261900,89232.0,140059806678.75,1075972885.0,12058.0,0.0
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-30,ce_short,25450,0.35,1260,22550,408.0,801686551.25,28665.0,70.0,1.4215
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-30,pe_short,24000,388.2,373438,225350,136747.0,225596647806.25,9422961054.0,68908.0,0.0
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-30,wce_long,25750,0.25,840,28100,248.0,540757096.25,13650.0,55.0,1.8733
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-30,wpe_long,23700,140.7,923701,289575,315558.0,549063127156.25,8447707495.0,26771.0,0.0
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-08,ce_short,23950,154.2,1710,17675,1178.0,1030295628.75,17139330.0,14550.0,0.0028
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-08,pe_short,22550,108.3,1582,6325,954.0,897077081.25,11136489.0,11673.0,0.003
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-08,wce_long,24250,91.65,3805,31925,1889.0,2315856752.5,22667336.0,12000.0,0.0014
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-08,wpe_long,22250,62.25,221,2825,130.0,123351487.5,894221.0,6879.0,0.0244
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-09,ce_short,23950,112.45,1536,15000,967.0,923932796.25,11227008.0,11610.0,0.0043
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-09,pe_short,22550,154.45,1155,7050,745.0,655695218.75,11595334.0,15564.0,0.0029
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-09,wce_long,24250,65.65,581,31025,302.0,353230553.75,2479272.0,8210.0,0.013
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-09,wpe_long,22250,92.45,990,5725,578.0,553131093.75,5949158.0,10293.0,0.0037
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-10,ce_short,23950,54.6,995,14675,513.0,597552071.25,3531255.0,6884.0,0.0136
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-10,pe_short,22550,260.65,3842,12225,2513.0,2187774065.0,65092124.0,25902.0,0.0005
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-10,wce_long,24250,31.15,1705,42000,718.0,1035443462.5,3452199.0,4808.0,0.0093
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-10,wpe_long,22250,164.25,2246,6325,1515.0,1256792921.25,23978858.0,15828.0,0.0009
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-13,ce_short,23950,29.85,2398,34700,1417.0,1438341562.5,4652720.0,3284.0,0.0103
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-13,pe_short,22550,377.25,14667,21225,9694.0,8395862453.75,359653174.0,37101.0,0.0001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-13,wce_long,24250,19.25,3035,15350,527.0,1841649766.25,3797544.0,7206.0,0.0085
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-13,wpe_long,22250,250.2,3879,11300,2062.0,2180345960.0,63084177.0,30594.0,0.0003
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-14,ce_short,23950,42.3,1687,39125,775.0,1011841525.0,4638406.0,5985.0,0.0104
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-14,pe_short,22550,216.1,6778,25250,3925.0,3863719461.25,95207177.0,24257.0,0.0004
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-14,wce_long,24250,25.4,3553,16625,1446.0,2156230690.0,5866003.0,4057.0,0.0055
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-14,wpe_long,22250,121.9,1792,11250,1128.0,1003568977.5,14198912.0,12588.0,0.0015
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-15,ce_short,23950,33.9,2285,38450,824.0,1370177280.0,5034998.0,6110.0,0.0096
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-15,pe_short,22550,224.15,5649,26925,3509.0,3218569462.5,82304518.0,23455.0,0.0004
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-15,wce_long,24250,20.55,104,17175,55.0,63104141.25,138918.0,2526.0,0.2316
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-15,wpe_long,22250,130.1,2466,15125,1820.0,1379974697.5,20853729.0,11458.0,0.001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-16,ce_short,23950,50.05,972,37025,483.0,583242907.5,3162159.0,6547.0,0.0152
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-16,pe_short,22550,132.85,2177,28350,1156.0,1234424983.75,18798939.0,16262.0,0.0018
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-16,wce_long,24250,27.9,312,16550,141.0,189377495.0,565812.0,4013.0,0.0569
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-16,wpe_long,22250,72.65,1577,17325,738.0,880100745.0,7446988.0,10091.0,0.0029
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-17,ce_short,23950,25.05,1658,34975,476.0,993805112.5,2699638.0,5672.0,0.0178
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-17,pe_short,22550,240.15,14581,30250,8848.0,8314221830.0,227605765.0,25724.0,0.0001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-17,wce_long,24250,15.5,311,20250,137.0,188666063.75,313332.0,2287.0,0.1027
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-17,wpe_long,22250,139.55,2811,22325,1812.0,1573660502.5,25497878.0,14072.0,0.0009
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-20,ce_short,23950,38.8,916,32775,388.0,549339381.25,2310152.0,5954.0,0.0208
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-20,pe_short,22550,122.4,4264,29225,2327.0,2420582577.5,33924384.0,14579.0,0.001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-20,wce_long,24250,21.15,772,20600,226.0,468441860.0,1061307.0,4696.0,0.0303
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-20,wpe_long,22250,69.45,1860,22475,762.0,1038250730.0,8396505.0,11019.0,0.0026
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-21,ce_short,23950,20.0,1747,28775,931.0,1047158813.75,2271100.0,2439.0,0.0212
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-21,pe_short,22550,242.9,10107,28900,6382.0,5753441818.75,159574370.0,25004.0,0.0002
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-21,wce_long,24250,10.7,694,23075,315.0,420978527.5,482677.0,1532.0,0.0666
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-21,wpe_long,22250,137.85,2617,21950,1494.0,1463531473.75,23448974.0,15695.0,0.0009
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-22,ce_short,23950,13.1,1837,32600,957.0,1100604025.0,1564206.0,1634.0,0.0308
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-22,pe_short,22550,168.7,28546,46875,16105.0,16278605847.5,313021163.0,19436.0,0.0001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-22,wce_long,24250,6.25,923,23725,407.0,559730267.5,374969.0,921.0,0.0858
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-22,wpe_long,22250,83.35,6609,22600,3999.0,3701888970.0,35805910.0,8954.0,0.0006
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-23,ce_short,23950,6.35,1409,37725,538.0,843943881.25,581565.0,1081.0,0.0827
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-23,pe_short,22550,162.85,16049,58675,8881.0,9119185942.5,169882677.0,19129.0,0.0002
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-23,wce_long,24250,3.5,1066,16650,291.0,646394568.75,242515.0,833.0,0.1326
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-23,wpe_long,22250,72.95,4094,23200,1897.0,2286227608.75,19412724.0,10233.0,0.0011
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-24,ce_short,23950,3.35,4644,47075,1349.0,2781061120.0,1011231.0,750.0,0.0476
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-24,pe_short,22550,213.7,44702,47000,25774.0,25410283521.25,620933131.0,24091.0,0.0001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-24,wce_long,24250,1.95,470,14900,113.0,284966413.75,59572.0,527.0,0.54
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-24,wpe_long,22250,92.2,12888,26350,8950.0,7196573751.25,77237784.0,8630.0,0.0003
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-27,ce_short,23950,2.05,1185,43025,400.0,709584881.25,157901.0,395.0,0.3047
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-27,pe_short,22550,272.55,11786,23125,6686.0,6722535492.5,208797830.0,31229.0,0.0002
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-27,wce_long,24250,1.75,236,16425,71.0,143085992.5,26845.0,378.0,1.1983
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-27,wpe_long,22250,118.4,33481,27400,22359.0,18726154190.0,257669776.0,11524.0,0.0001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-28,ce_short,23950,1.75,9990,50225,3193.0,5982099133.75,1136362.0,356.0,0.0423
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-28,pe_short,22550,70.0,65840,58950,40413.0,37266269353.75,299572000.0,7413.0,0.0001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-28,wce_long,24250,0.8,2151,13150,503.0,1304126465.0,111852.0,222.0,0.2876
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-28,wpe_long,22250,19.3,43339,43475,24475.0,24140372501.25,54368776.0,2221.0,0.0004
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-10,ce_short,24100,114.55,530,13000,359.0,834137372.25,3946248.0,10992.0,0.0091
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-10,pe_short,22700,86.45,431,15860,269.0,638729253.5,2421897.0,9003.0,0.0111
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-10,wce_long,24400,59.4,233,24570,197.0,370446612.25,899613.0,4567.0,0.0232
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-10,wpe_long,22400,48.85,282,5395,219.0,411629845.25,895420.0,4089.0,0.0191
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-11,ce_short,24100,55.25,559,10920,366.0,878065912.75,2007509.0,5485.0,0.0178
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-11,pe_short,22700,139.8,1136,18590,682.0,1686513962.25,10322832.0,15136.0,0.0026
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-11,wce_long,24400,29.15,713,22100,366.0,1132408088.5,1350957.0,3691.0,0.0154
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-11,wpe_long,22400,80.9,670,13650,346.0,979141098.0,3523195.0,10183.0,0.0049
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-12,ce_short,24100,63.75,572,14430,391.0,898087596.25,2370225.0,6062.0,0.0151
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-12,pe_short,22700,113.95,2771,21320,1964.0,4118723108.5,20524104.0,10450.0,0.0013
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-12,wce_long,24400,30.7,569,18915,289.0,903487968.5,1135440.0,3929.0,0.0184
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-12,wpe_long,22400,62.85,1061,10985,698.0,1551098074.5,4334450.0,6210.0,0.004
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-13,ce_short,24100,65.25,747,15665,576.0,1174284286.5,3168214.0,5500.0,0.0113
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-13,pe_short,22700,94.6,738,20605,522.0,1093039541.75,4537962.0,8693.0,0.0059
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-13,wce_long,24400,31.3,783,18005,478.0,1243919560.0,1593014.0,3333.0,0.0131
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-13,wpe_long,22400,50.85,374,7345,264.0,545726743.25,1236164.0,4682.0,0.0139
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,ce_short,24100,50.75,548,15795,394.0,860357429.75,1807715.0,4588.0,0.0198
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,pe_short,22700,100.25,1032,16185,753.0,1530594217.75,6724770.0,8931.0,0.004
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,wce_long,24400,22.6,1134,45825,440.0,1800553849.25,1665846.0,3786.0,0.0125
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,wpe_long,22400,53.9,736,8840,478.0,1074581924.0,2578576.0,5395.0,0.0066
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,ce_short,24100,47.95,860,19240,545.0,1349435831.25,2680405.0,4918.0,0.0133
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,pe_short,22700,78.5,1769,17940,1344.0,2623851012.25,9026322.0,6716.0,0.003
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,wce_long,24400,17.8,691,46735,347.0,1096653304.5,799487.0,2304.0,0.0261
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,wpe_long,22400,39.95,861,7865,532.0,1257117335.5,2235802.0,4203.0,0.0077
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-18,ce_short,24100,35.7,836,32695,479.0,1311521666.0,1939938.0,4050.0,0.0184
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-18,pe_short,22700,71.85,1325,20345,967.0,1963313469.0,6188081.0,6399.0,0.0044
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-18,wce_long,24400,11.8,706,46150,458.0,1120303908.75,541502.0,1182.0,0.0385
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-18,wpe_long,22400,35.3,737,10855,418.0,1075204165.75,1691046.0,4046.0,0.0101
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-19,ce_short,24100,35.2,2420,53430,1802.0,3796673660.0,5536960.0,3073.0,0.0065
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-19,pe_short,22700,36.8,3378,54925,2155.0,4993733192.5,8080176.0,3750.0,0.0033
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-19,wce_long,24400,9.6,4521,68120,2453.0,7173586748.25,2821104.0,1150.0,0.0074
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-19,wpe_long,22400,15.4,775,21385,502.0,1129349767.0,775775.0,1545.0,0.0221
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-20,ce_short,24100,12.4,3205,77220,2321.0,5023623507.5,2583230.0,1113.0,0.0138
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-20,pe_short,22700,34.65,2395,80860,1458.0,3540165651.75,5394139.0,3700.0,0.005
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-20,wce_long,24400,2.9,2586,71305,1164.0,4102105000.5,487461.0,419.0,0.0428
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-20,wpe_long,22400,12.1,964,18915,593.0,1404467545.0,758186.0,1279.0,0.0226
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-21,ce_short,24100,3.3,11437,90740,8199.0,17919190029.0,2453236.0,299.0,0.0146
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-21,pe_short,22700,33.6,9460,64805,5421.0,13987200753.5,20660640.0,3811.0,0.0013
