trade_idx,underlying,entry_date,expiry,date,leg,strike,close,volume,oi,num_trades,notional_lakh,traded_value_inr,avg_trade_inr,our_share_of_traded
0,FINNIFTY,2023-12-13,2023-12-26,2023-12-22,pe_short,20750,4.45,228220,531800,,1894732.98,40623160.0,,0.0004
0,FINNIFTY,2023-12-13,2023-12-26,2023-12-22,wce_long,21900,1.15,446744,1756920,,3913884.56,20550224.0,,0.0002
0,FINNIFTY,2023-12-13,2023-12-26,2023-12-22,wpe_long,20450,1.9,121362,534000,,992861.74,9223512.0,,0.0002
0,FINNIFTY,2023-12-13,2023-12-26,2023-12-26,ce_short,21600,0.1,2850272,5331360,,24627141.2,11401088.0,,0.001
0,FINNIFTY,2023-12-13,2023-12-26,2023-12-26,pe_short,20750,0.05,926847,1366000,,7693031.5,1853694.0,,0.0087
0,FINNIFTY,2023-12-13,2023-12-26,2023-12-26,wce_long,21900,0.1,737381,2735120,,6459593.37,2949524.0,,0.0014
0,FINNIFTY,2023-12-13,2023-12-26,2023-12-26,wpe_long,20450,0.05,89812,322200,,734675.42,179624.0,,0.0116
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-09,ce_short,25200,200.4,7510,41650,3552.0,4773131455.0,97825260.0,27541.0,0.0007
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-09,pe_short,24250,185.55,1218,22775,581.0,743933588.75,14689994.0,25284.0,0.004
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-09,wce_long,25500,120.05,17138,67025,6656.0,10980514862.5,133732098.0,20092.0,0.0003
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-09,wpe_long,23950,123.7,999,29400,499.0,601226405.0,8032460.0,16097.0,0.0052
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-10,ce_short,25200,216.4,6606,48125,3364.0,4197240086.25,92919996.0,27622.0,0.0007
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-10,pe_short,24250,148.95,801,24150,261.0,488868248.75,7755082.0,29713.0,0.0076
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-10,wce_long,25500,125.85,12836,51425,5520.0,8222838661.25,105001689.0,19022.0,0.0004
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-10,wpe_long,23950,96.3,902,30875,337.0,542504940.0,5646069.0,16754.0,0.0074
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-11,ce_short,25200,195.4,10399,48150,5384.0,6604346295.0,132077699.0,24532.0,0.0005
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-11,pe_short,24250,128.85,2124,26650,711.0,1294730835.0,17789031.0,25020.0,0.0033
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-11,wce_long,25500,109.1,17341,156725,7121.0,11104547075.0,122973702.0,17269.0,0.0003
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-11,wpe_long,23950,80.0,2501,43050,872.0,1503017718.75,13005200.0,14914.0,0.0032
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-12,ce_short,25200,169.85,5398,39275,2775.0,3425097078.75,59595270.0,21476.0,0.0011
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-12,pe_short,24250,129.25,1414,23275,569.0,861768488.75,11879368.0,20878.0,0.005
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-12,wce_long,25500,91.65,11887,170475,5219.0,7606662055.0,70813831.0,13568.0,0.0006
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-12,wpe_long,23950,76.4,1453,38675,798.0,872721383.75,7215598.0,9042.0,0.0058
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-13,ce_short,25200,180.7,15383,51075,8157.0,9738288566.25,180681026.0,22150.0,0.0004
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-13,pe_short,24250,92.05,6061,19725,4030.0,3704766660.0,36264478.0,8999.0,0.0016
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-13,wce_long,25500,97.6,32873,142450,12700.0,21007190648.75,208546312.0,16421.0,0.0002
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-13,wpe_long,23950,54.75,4719,42475,2872.0,2839435092.5,16793741.0,5847.0,0.0025
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-16,ce_short,25200,195.3,11703,47800,5631.0,7430191182.5,148563734.0,26383.0,0.0004
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-16,pe_short,24250,92.85,1960,19575,668.0,1193331088.75,11829090.0,17708.0,0.005
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-16,wce_long,25500,106.3,19676,151650,6702.0,12597485735.0,135951322.0,20285.0,0.0003
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-16,wpe_long,23950,53.8,1725,40050,604.0,1035442320.0,6032325.0,9987.0,0.0069
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-17,ce_short,25200,112.75,6959,60050,4294.0,4407868561.25,51000771.0,11877.0,0.0013
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-17,pe_short,24250,162.05,4793,33875,3076.0,2925582561.25,50485867.0,16413.0,0.0012
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-17,wce_long,25500,65.3,13903,163275,7338.0,8889770927.5,59011284.0,8042.0,0.0007
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-17,wpe_long,23950,89.05,4204,40325,2029.0,2526774500.0,24333803.0,11993.0,0.0017
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-18,ce_short,25200,78.3,6354,47300,3434.0,4016858188.75,32338683.0,9417.0,0.002
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-18,pe_short,24250,284.15,16158,38025,9954.0,9905606412.5,298434220.0,29981.0,0.0002
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-18,wce_long,25500,51.55,14001,195975,5132.0,8944066000.0,46913851.0,9141.0,0.0009
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-18,wpe_long,23950,159.3,5126,40600,3139.0,3088977198.75,53077167.0,16909.0,0.0008
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-19,ce_short,25200,34.15,6198,61975,2340.0,3910464177.5,13758010.0,5879.0,0.0046
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-19,pe_short,24250,445.3,1236,34550,569.0,763862360.0,35775402.0,62874.0,0.0017
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-19,wce_long,25500,21.95,17908,180750,6989.0,11427991838.75,25550239.0,3656.0,0.0016
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-19,wpe_long,23950,274.1,15950,35475,7842.0,9664903027.5,284173175.0,36237.0,0.0001
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-20,ce_short,25200,17.5,9044,84175,4092.0,5702610638.75,10287550.0,2514.0,0.0062
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-20,pe_short,24250,709.4,1623,33850,1458.0,1007386996.25,74838153.0,51329.0,0.0008
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-20,wce_long,25500,12.55,29558,251650,12813.0,18854269323.75,24111938.0,1882.0,0.0017
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-20,wpe_long,23950,466.5,8767,38175,4976.0,5322749643.75,265837358.0,53424.0,0.0002
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-23,ce_short,25200,8.05,21974,140025,8606.0,13848965496.25,11497896.0,1336.0,0.0056
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-23,pe_short,24250,474.25,277,32025,127.0,171291801.25,8538871.0,67235.0,0.0069
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-23,wce_long,25500,5.95,50210,294875,14948.0,32018314863.75,19418718.0,1299.0,0.0021
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-23,wpe_long,23950,256.25,5051,45125,2538.0,3055993227.5,84130719.0,33148.0,0.0005
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-24,ce_short,25200,2.85,23707,168750,6411.0,14938142782.5,4391722.0,685.0,0.0145
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-24,pe_short,24250,466.65,99,32075,53.0,61191242.5,3002893.0,56658.0,0.0197
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-24,wce_long,25500,2.5,36330,456075,8463.0,23163601207.5,5903625.0,698.0,0.0069
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-24,wpe_long,23950,230.3,4247,48575,1803.0,2568689673.75,63575466.0,35261.0,0.0007
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-26,ce_short,25200,1.15,31824,168925,7337.0,20050749047.5,2378844.0,324.0,0.0268
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-26,pe_short,24250,468.95,556,31975,263.0,343524378.75,16947853.0,64441.0,0.0035
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-26,wce_long,25500,1.0,43191,539275,6594.0,27535748590.0,2807415.0,426.0,0.0145
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-26,wpe_long,23950,238.8,30861,48100,16381.0,18630601043.75,479024442.0,29243.0,0.0001
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-27,ce_short,25200,0.5,15327,248525,5585.0,9656262248.75,498128.0,89.0,0.1281
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-27,pe_short,24250,436.15,422,30325,306.0,260143666.25,11963594.0,39097.0,0.0049
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-27,wce_long,25500,0.5,44866,455750,11606.0,28602704166.25,1458145.0,126.0,0.0278
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-27,wpe_long,23950,193.95,58832,56575,27299.0,35474876136.25,741680316.0,27169.0,0.0001
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-30,ce_short,25200,0.3,53346,285375,10572.0,33608454792.5,1040247.0,98.0,0.0614
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-30,pe_short,24250,631.25,1192,28750,584.0,732712918.75,48909250.0,83749.0,0.0012
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-30,wce_long,25500,0.3,30168,335575,7010.0,19232357293.75,588276.0,84.0,0.069
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-30,wpe_long,23950,347.15,181593,102600,79606.0,109315214296.25,4097600647.0,51474.0,0.0
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-31,ce_short,25200,0.05,60837,148450,10054.0,38327614867.5,197720.0,20.0,0.3228
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-31,pe_short,24250,738.35,46,28275,23.0,28729050.0,2207666.0,95986.0,0.0268
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-31,wce_long,25500,0.05,76786,348325,13351.0,48951434952.5,249554.0,19.0,0.1626
1,FINNIFTY,2024-12-09,2024-12-31,2024-12-31,wpe_long,23950,437.7,2378,91625,1514.0,1449580792.5,67655289.0,44686.0,0.0006
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-08,ce_short,23700,232.3,4723,46550,3022.0,2825023151.25,71314938.0,23599.0,0.001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-08,pe_short,22750,153.15,1990,7625,1411.0,1140276442.5,19809952.0,14040.0,0.0025
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-08,wce_long,24000,142.6,10724,118575,5829.0,6472462488.75,99400756.0,17053.0,0.0005
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-08,wpe_long,22450,89.4,1381,12375,790.0,778997750.0,8024991.0,10158.0,0.0038
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-09,ce_short,23700,169.45,4028,63300,2633.0,2404198875.0,44365399.0,16850.0,0.0017
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-09,pe_short,22750,208.95,1734,10750,1189.0,995603001.25,23550754.0,19807.0,0.0021
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-09,wce_long,24000,102.95,10924,127375,5644.0,6583106037.5,73100677.0,12952.0,0.0007
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-09,wpe_long,22450,129.05,1084,11900,667.0,611954906.25,9092863.0,13632.0,0.0033
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-10,ce_short,23700,87.4,4424,64150,2505.0,2633954313.75,25132744.0,10033.0,0.0029
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-10,pe_short,22750,344.75,10803,13325,7667.0,6228787766.25,242081726.0,31575.0,0.0002
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-10,wce_long,24000,50.35,25325,160350,12631.0,15236901611.25,82882394.0,6562.0,0.0006
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-10,wpe_long,22450,225.7,2962,16925,2027.0,1677471496.25,43454021.0,21438.0,0.0007
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-13,ce_short,23700,44.95,10183,50650,4914.0,6049093806.25,29752180.0,6055.0,0.0025
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-13,pe_short,22750,490.4,1882,14500,991.0,1091778313.75,59990632.0,60535.0,0.0008
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-13,wce_long,24000,28.35,17348,172925,5966.0,10425284028.75,31968027.0,5358.0,0.0015
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-13,wpe_long,22450,329.45,12474,25400,8668.0,7100489335.0,267121354.0,30817.0,0.0001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-14,ce_short,23700,71.75,4748,52575,1973.0,2820971728.75,22143485.0,11223.0,0.0033
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-14,pe_short,22750,292.3,9866,24025,5879.0,5688027150.0,187449067.0,31885.0,0.0003
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-14,wce_long,24000,40.0,13417,166775,5269.0,8063088927.5,34884200.0,6621.0,0.0014
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-14,wpe_long,22450,179.6,3028,27425,1725.0,1715351107.5,35348872.0,20492.0,0.0009
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-15,ce_short,23700,53.35,5493,46525,2023.0,3262128687.5,19048351.0,9416.0,0.0039
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-15,pe_short,22750,311.95,17190,28100,10312.0,9908071973.75,348557332.0,33801.0,0.0001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-15,wce_long,24000,31.95,17369,216975,5873.0,10435158348.75,36071071.0,6142.0,0.0013
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-15,wpe_long,22450,187.75,2442,27025,1561.0,1382476787.5,29801558.0,19091.0,0.001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-16,ce_short,23700,81.95,5213,63150,2892.0,3099852117.5,27768348.0,9602.0,0.0027
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-16,pe_short,22750,191.6,4222,22850,2322.0,2421369038.75,52580788.0,22645.0,0.0009
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-16,wce_long,24000,45.7,15187,181800,5509.0,9129773081.25,45112984.0,8189.0,0.0011
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-16,wpe_long,22450,107.45,2425,22925,1173.0,1367643448.75,16936806.0,14439.0,0.0018
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-17,ce_short,23700,40.45,8431,52525,3706.0,5004720025.0,22167207.0,5981.0,0.0033
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-17,pe_short,22750,333.75,12407,26050,6763.0,7150841481.25,269154356.0,39798.0,0.0002
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-17,wce_long,24000,23.15,24563,256875,7666.0,14752955717.5,36961174.0,4821.0,0.0013
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-17,wpe_long,22450,200.8,3739,22300,2497.0,2117512922.5,48801428.0,19544.0,0.0006
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-20,ce_short,23700,66.65,5946,39450,2976.0,3532255185.0,25759559.0,8656.0,0.0029
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-20,pe_short,22750,181.15,13578,33650,7690.0,7801874103.75,159877556.0,20790.0,0.0003
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-20,wce_long,24000,35.5,24522,243150,8984.0,14732945710.0,56584515.0,6298.0,0.0009
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-20,wpe_long,22450,100.85,4089,20900,2444.0,2307293852.5,26804417.0,10967.0,0.0011
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-21,ce_short,23700,32.55,6344,44350,2811.0,3765849423.75,13422318.0,4775.0,0.0055
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-21,pe_short,22750,343.0,15604,23150,9013.0,8984493898.75,347891180.0,38599.0,0.0001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-21,wce_long,24000,17.95,28875,321250,10636.0,17341948275.0,33689906.0,3168.0,0.0014
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-21,wpe_long,22450,201.25,6465,21500,3666.0,3657753135.0,84570281.0,23069.0,0.0004
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-22,ce_short,23700,23.0,8562,83300,3915.0,5078603947.5,12800190.0,3270.0,0.0058
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-22,pe_short,22750,256.65,4071,25075,2537.0,2348962187.5,67913440.0,26769.0,0.0007
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-22,wce_long,24000,11.85,46104,359700,14205.0,27677118248.75,35511606.0,2500.0,0.0014
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-22,wpe_long,22450,133.45,20584,33850,12692.0,11672733162.5,178550762.0,14068.0,0.0002
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-23,ce_short,23700,12.3,21166,132425,7856.0,12549732236.25,16922217.0,2154.0,0.0044
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-23,pe_short,22750,257.0,7457,19075,4385.0,4290373368.75,124569185.0,28408.0,0.0004
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-23,wce_long,24000,5.9,50356,520850,17247.0,30224490216.25,19311526.0,1120.0,0.0025
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-23,wpe_long,22450,125.5,7234,37825,4454.0,4085048773.75,59011355.0,13249.0,0.0005
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-24,ce_short,23700,4.95,30154,111350,9598.0,17871672662.5,9702050.0,1011.0,0.0076
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-24,pe_short,22750,334.5,11322,20000,7131.0,6510818332.5,246168585.0,34521.0,0.0002
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-24,wce_long,24000,3.05,79150,615950,14930.0,47497260563.75,15691488.0,1051.0,0.0031
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-24,wpe_long,22450,165.8,23091,30350,15469.0,13046381270.0,248851707.0,16087.0,0.0001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-27,ce_short,23700,2.6,16683,176800,4633.0,9885892846.25,2819427.0,609.0,0.0262
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-27,pe_short,22750,414.3,669,19150,343.0,387052802.5,18015836.0,52524.0,0.0027
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-27,wce_long,24000,2.1,42848,460875,7957.0,25711139722.5,5848752.0,735.0,0.0082
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-27,wpe_long,22450,208.95,49546,40475,27386.0,28061520495.0,672921386.0,24572.0,0.0
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-28,ce_short,23700,3.3,82427,273875,18759.0,48847822372.5,17680592.0,943.0,0.0042
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-28,pe_short,22750,144.45,73309,76850,39430.0,41963437150.0,688316528.0,17457.0,0.0001
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-28,wce_long,24000,1.5,62492,478175,13708.0,37498511161.25,6092970.0,444.0,0.0079
2,FINNIFTY,2025-01-08,2025-01-28,2025-01-28,wpe_long,22450,46.45,57145,66050,34518.0,32174508673.75,172535041.0,4998.0,0.0002
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-10,ce_short,23850,172.3,1585,32175,1156.0,2479768625.75,17751208.0,15356.0,0.0031
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-10,pe_short,22950,148.45,1913,59540,1248.0,2880874122.75,18459015.0,14791.0,0.0026
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-10,wce_long,24150,114.55,530,13000,359.0,834137372.25,3946248.0,10992.0,0.0098
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-10,wpe_long,22650,86.45,431,15860,269.0,638729253.5,2421897.0,9003.0,0.0121
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-11,ce_short,23850,89.45,759,27560,526.0,1184159483.0,4413016.0,8390.0,0.0124
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-11,pe_short,22950,237.3,7504,69875,4828.0,11335421535.75,115745448.0,23974.0,0.0004
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-11,wce_long,24150,55.25,559,10920,366.0,878065912.75,2007509.0,5485.0,0.0193
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-11,wpe_long,22650,139.8,1136,18590,682.0,1686513962.25,10322832.0,15136.0,0.0028
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-12,ce_short,23850,98.4,741,30160,524.0,1155653268.25,4739436.0,9045.0,0.0116
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-12,pe_short,22950,194.0,18903,89700,12302.0,28572376374.75,238366830.0,19376.0,0.0002
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-12,wce_long,24150,63.75,572,14430,391.0,898087596.25,2370225.0,6062.0,0.0163
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-12,wpe_long,22650,113.95,2771,21320,1964.0,4118723108.5,20524104.0,10450.0,0.0014
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-13,ce_short,23850,104.75,1096,34385,856.0,1711867254.5,7462390.0,8718.0,0.0074
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-13,pe_short,22950,166.2,6739,63440,4324.0,10141590605.25,72801417.0,16837.0,0.0006
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-13,wce_long,24150,65.25,747,15665,576.0,1174284286.5,3168214.0,5500.0,0.0122
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-13,wpe_long,22650,94.6,738,20605,522.0,1093039541.75,4537962.0,8693.0,0.0064
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,ce_short,23850,83.35,975,29575,677.0,1520051185.25,5282306.0,7803.0,0.0104
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,pe_short,22950,180.5,12238,121095,7398.0,18457280351.25,143582335.0,19408.0,0.0003
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,wce_long,24150,50.75,548,15795,394.0,860357429.75,1807715.0,4588.0,0.0214
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-14,wpe_long,22650,100.25,1032,16185,753.0,1530594217.75,6724770.0,8931.0,0.0043
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,ce_short,23850,86.15,855,52195,693.0,1332087302.0,4787786.0,6909.0,0.0115
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,pe_short,22950,147.95,17039,80015,11906.0,25711731691.75,163859803.0,13763.0,0.0003
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,wce_long,24150,47.95,860,19240,545.0,1349435831.25,2680405.0,4918.0,0.0144
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-17,wpe_long,22650,78.5,1769,17940,1344.0,2623851012.25,9026322.0,6716.0,0.0032
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-18,ce_short,23850,68.15,1178,64740,721.0,1835200633.5,5218246.0,7238.0,0.0105
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-18,pe_short,22950,138.8,8128,92560,5300.0,12244749335.0,73330816.0,13836.0,0.0006
