trade_idx,underlying,entry_date,expiry,date,leg,strike,close,volume,oi,num_trades,notional_lakh,traded_value_inr,avg_trade_inr,our_share_of_traded
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-15,ce_short,23150,158.1,3372,40425,2044.0,1965402508.75,34652358.0,16953.0,0.0015
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-15,pe_short,22250,130.1,2466,15125,1820.0,1379974697.5,20853729.0,11458.0,0.002
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-15,wce_long,23300,117.9,4186,51300,2554.0,2451203292.5,32079411.0,12560.0,0.0012
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-15,wpe_long,22100,97.5,2743,22475,1859.0,1522514417.5,17383762.0,9351.0,0.0019
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-16,ce_short,23150,242.2,4624,27900,3039.0,2704571477.5,72795632.0,23954.0,0.0007
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-16,pe_short,22250,72.65,1577,17325,738.0,880100745.0,7446988.0,10091.0,0.0056
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-16,wce_long,23300,185.35,6151,40800,3197.0,3612232421.25,74105710.0,23180.0,0.0005
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-16,wpe_long,22100,56.2,2441,20175,1044.0,1351944487.5,8916973.0,8541.0,0.0036
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-17,ce_short,23150,124.9,5255,31625,2859.0,3059246858.75,42662718.0,14922.0,0.0012
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-17,pe_short,22250,139.55,2811,22325,1812.0,1573660502.5,25497878.0,14072.0,0.0016
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-17,wce_long,23300,92.15,6860,43800,3961.0,4013304581.25,41089685.0,10374.0,0.001
14,FINNIFTY,2025-01-15,2025-01-28,2025-01-17,wpe_long,22100,103.6,3867,21725,2247.0,2147024123.75,26040378.0,11589.0,0.0012
