trade_idx,underlying,entry_date,expiry,date,leg,strike,close,volume,oi
0,FINNIFTY,2023-06-09,2023-06-27,2023-06-26,wpe_long,18850,1.15,103978,782640
0,FINNIFTY,2023-06-09,2023-06-27,2023-06-27,ce_short,19800,1.65,22172419,11633160
0,FINNIFTY,2023-06-09,2023-06-27,2023-06-27,pe_short,19000,0.1,1058988,2626960
0,FINNIFTY,2023-06-09,2023-06-27,2023-06-27,wce_long,19950,0.2,1155485,960840
0,FINNIFTY,2023-06-09,2023-06-27,2023-06-27,wpe_long,18850,0.1,118912,457160
1,FINNIFTY,2023-07-10,2023-07-25,2023-07-10,ce_short,20450,136.25,2,800
1,FINNIFTY,2023-07-10,2023-07-25,2023-07-10,pe_short,19650,346.1,0,0
1,FINNIFTY,2023-07-10,2023-07-25,2023-07-10,wce_long,20600,390.95,0,0
1,FINNIFTY,2023-07-10,2023-07-25,2023-07-10,wpe_long,19500,51.4,119,12040
1,FINNIFTY,2023-07-10,2023-07-25,2023-07-11,ce_short,20450,136.25,0,800
1,FINNIFTY,2023-07-10,2023-07-25,2023-07-11,pe_short,19650,346.1,0,0
1,FINNIFTY,2023-07-10,2023-07-25,2023-07-11,wce_long,20600,65.0,3,40
1,FINNIFTY,2023-07-10,2023-07-25,2023-07-11,wpe_long,19500,54.6,251,11600
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-08,ce_short,20500,99.15,34,3480
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-08,pe_short,19700,729.5,0,0
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-08,wce_long,20650,237.05,0,40
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-08,wpe_long,19550,132.65,0,0
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-09,ce_short,20500,73.55,14,3640
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-09,pe_short,19700,729.5,0,0
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-09,wce_long,20650,237.05,0,40
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-09,wpe_long,19550,132.65,0,0
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-11,ce_short,20500,27.9,224,7280
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-11,pe_short,19700,729.5,0,0
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-11,wce_long,20650,237.05,0,40
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-11,wpe_long,19550,132.65,0,0
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-14,ce_short,20500,15.55,139,10120
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-14,pe_short,19700,195.15,12,320
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-14,wce_long,20650,237.05,0,40
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-14,wpe_long,19550,132.65,0,0
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-16,ce_short,20500,9.8,141,11640
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-16,pe_short,19700,212.55,41,760
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-16,wce_long,20650,237.05,0,40
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-16,wpe_long,19550,132.25,77,880
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-17,ce_short,20500,6.9,240,13800
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-17,pe_short,19700,210.0,44,1560
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-17,wce_long,20650,237.05,0,40
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-17,wpe_long,19550,133.85,885,16840
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-18,ce_short,20500,4.25,1383,29840
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-18,pe_short,19700,242.75,265,3920
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-18,wce_long,20650,4.2,1,80
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-18,wpe_long,19550,153.95,949,3120
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-21,ce_short,20500,3.65,2153,52920
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-21,pe_short,19700,176.9,1632,13360
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-21,wce_long,20650,3.5,31,1160
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-21,wpe_long,19550,106.6,4521,23560
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-22,ce_short,20500,2.55,12612,241440
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-22,pe_short,19700,179.85,20330,55440
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-22,wce_long,20650,2.3,157,2400
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-22,wpe_long,19550,101.15,29747,90520
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-23,ce_short,20500,2.35,46162,260840
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-23,pe_short,19700,90.05,196191,556480
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-23,wce_long,20650,1.95,3678,2200
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-23,wpe_long,19550,45.05,343435,619760
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-24,ce_short,20500,1.6,134194,743760
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-24,pe_short,19700,74.95,467788,726480
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-24,wce_long,20650,1.35,12544,25920
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-24,wpe_long,19550,31.15,284622,578560
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-25,ce_short,20500,0.9,277980,1451240
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-25,pe_short,19700,103.85,1096714,466840
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-25,wce_long,20650,0.8,30040,38480
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-25,wpe_long,19550,41.65,1480112,737240
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-28,ce_short,20500,0.5,216376,1501880
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-28,pe_short,19700,27.6,3647851,4892600
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-28,wce_long,20650,0.45,7296,41920
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-28,wpe_long,19550,5.7,2086929,3014360
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-29,ce_short,20500,0.05,229128,1548600
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-29,pe_short,19700,0.15,16231552,8171480
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-29,wce_long,20650,0.05,8815,44440
2,FINNIFTY,2023-08-08,2023-08-29,2023-08-29,wpe_long,19550,0.1,2097782,3058520
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-11,ce_short,20700,597.6,0,0
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-11,pe_short,19900,62.8,21,5080
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-11,wce_long,20850,121.6,0,0
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-11,wpe_long,19750,70.3,0,3200
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-12,ce_short,20700,597.6,0,0
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-12,pe_short,19900,51.1,11,5120
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-12,wce_long,20850,121.6,0,0
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-12,wpe_long,19750,70.3,0,3200
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-13,ce_short,20700,597.6,0,0
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-13,pe_short,19900,51.1,0,5120
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-13,wce_long,20850,121.6,0,0
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-13,wpe_long,19750,70.3,0,3200
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-14,ce_short,20700,597.6,0,0
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-14,pe_short,19900,51.1,0,5120
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-14,wce_long,20850,121.6,0,0
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-14,wpe_long,19750,70.3,0,3200
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-15,ce_short,20700,78.6,1719,12840
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-15,pe_short,19900,18.2,809,10400
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-15,wce_long,20850,121.6,0,0
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-15,wpe_long,19750,70.3,0,3200
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-18,ce_short,20700,38.85,23778,120240
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-18,pe_short,19900,15.7,8096,90440
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-18,wce_long,20850,18.85,7524,76040
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-18,wpe_long,19750,10.4,687,10080
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-20,ce_short,20700,6.8,96738,385640
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-20,pe_short,19900,40.8,127593,360200
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-20,wce_long,20850,4.45,24211,106560
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-20,wpe_long,19750,20.55,47771,101560
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-21,ce_short,20700,1.8,202947,933320
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-21,pe_short,19900,122.55,643179,559520
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-21,wce_long,20850,1.5,34524,185360
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-21,wpe_long,19750,57.95,379348,295400
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-22,ce_short,20700,1.6,254957,1195520
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-22,pe_short,19900,179.4,1465390,681680
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-22,wce_long,20850,1.35,51085,156080
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-22,wpe_long,19750,81.0,1592481,628920
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-25,ce_short,20700,0.55,187407,1133400
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-25,pe_short,19900,70.25,1642122,1870840
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-25,wce_long,20850,0.6,32442,339440
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-25,wpe_long,19750,16.25,4126813,2512480
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-26,ce_short,20700,0.05,262696,892920
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-26,pe_short,19900,104.0,2795394,850400
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-26,wce_long,20850,0.05,47422,122120
3,FINNIFTY,2023-09-11,2023-09-26,2023-09-26,wpe_long,19750,0.35,25418978,7225320
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-10,ce_short,20250,332.4,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-10,pe_short,19450,262.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-10,wce_long,20400,57.75,28,960
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-10,wpe_long,19300,269.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-11,ce_short,20250,332.4,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-11,pe_short,19450,262.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-11,wce_long,20400,126.95,3,1040
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-11,wpe_long,19300,269.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-12,ce_short,20250,332.4,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-12,pe_short,19450,262.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-12,wce_long,20400,70.0,31,800
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-12,wpe_long,19300,269.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-13,ce_short,20250,332.4,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-13,pe_short,19450,262.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-13,wce_long,20400,41.9,14,1280
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-13,wpe_long,19300,269.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-16,ce_short,20250,332.4,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-16,pe_short,19450,262.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-16,wce_long,20400,37.0,8,1280
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-16,wpe_long,19300,269.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-17,ce_short,20250,114.4,1,40
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-17,pe_short,19450,262.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-17,wce_long,20400,35.9,14,1640
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-17,wpe_long,19300,269.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-18,ce_short,20250,114.4,0,40
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-18,pe_short,19450,262.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-18,wce_long,20400,16.45,315,7480
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-18,wpe_long,19300,269.1,0,0
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-19,ce_short,20250,114.4,0,40
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-19,pe_short,19450,86.85,309,1480
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-19,wce_long,20400,11.2,824,7960
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-19,wpe_long,19300,55.25,1911,60360
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-20,ce_short,20250,12.05,75,1840
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-20,pe_short,19450,87.3,435,3600
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-20,wce_long,20400,7.5,854,17360
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-20,wpe_long,19300,52.25,2136,72040
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-23,ce_short,20250,6.9,1367,8880
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-23,pe_short,19450,169.7,10271,26640
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-23,wce_long,20400,5.05,8922,76680
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-23,wpe_long,19300,109.5,27415,202040
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-25,ce_short,20250,4.0,22644,50960
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-25,pe_short,19450,264.15,139414,96760
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-25,wce_long,20400,3.25,39113,234520
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-25,wpe_long,19300,170.55,259785,412640
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-26,ce_short,20250,1.35,10330,30880
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-26,pe_short,19450,486.9,3774,80000
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-26,wce_long,20400,1.2,33856,189640
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-26,wpe_long,19300,353.15,25362,224520
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-27,ce_short,20250,0.6,6286,38960
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-27,pe_short,19450,308.7,609,78680
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-27,wce_long,20400,0.5,19418,170560
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-27,wpe_long,19300,185.05,27710,233840
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-30,ce_short,20250,0.3,6969,53360
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-30,pe_short,19450,191.45,2875,81040
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-30,wce_long,20400,0.25,14547,86800
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-30,wpe_long,19300,74.5,296732,574000
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-31,ce_short,20250,0.05,65715,440520
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-31,pe_short,19450,243.5,119524,70120
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-31,wce_long,20400,0.05,77783,386600
4,FINNIFTY,2023-10-10,2023-10-31,2023-10-31,wpe_long,19300,92.4,10886406,840680
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-13,ce_short,19950,53.3,0,120
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-13,pe_short,19150,322.4,0,0
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-13,wce_long,20100,57.7,0,80
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-13,wpe_long,19000,50.0,1,40
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-15,ce_short,19950,85.15,47,1800
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-15,pe_short,19150,322.4,0,0
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-15,wce_long,20100,57.7,0,80
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-15,wpe_long,19000,11.65,552,11040
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-16,ce_short,19950,75.0,635,4880
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-16,pe_short,19150,322.4,0,0
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-16,wce_long,20100,39.7,88,1480
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-16,wpe_long,19000,9.45,993,23720
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-17,ce_short,19950,40.85,424,7160
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-17,pe_short,19150,29.6,55,560
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-17,wce_long,20100,19.9,1009,19520
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-17,wpe_long,19000,16.55,2563,34720
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-20,ce_short,19950,24.05,2090,27560
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-20,pe_short,19150,26.4,490,5760
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-20,wce_long,20100,12.2,2542,34800
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-20,wpe_long,19000,14.75,5571,104600
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-21,ce_short,19950,20.8,5582,45720
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-21,pe_short,19150,10.85,3109,31080
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-21,wce_long,20100,9.2,14181,166200
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-21,wpe_long,19000,6.9,15844,172000
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-22,ce_short,19950,8.7,85891,286760
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-22,pe_short,19150,6.4,76047,163160
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-22,wce_long,20100,3.8,80139,446240
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-22,wpe_long,19000,4.1,122104,1030040
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-23,ce_short,19950,3.05,219362,2129360
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-23,pe_short,19150,2.3,74013,216680
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-23,wce_long,20100,1.35,132106,825080
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-23,wpe_long,19000,1.45,194454,2102240
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-24,ce_short,19950,0.95,383277,2205240
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-24,pe_short,19150,1.0,146680,656960
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-24,wce_long,20100,0.65,238294,1891800
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-24,wpe_long,19000,0.7,282109,2638440
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-28,ce_short,19950,0.1,1473254,2878400
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-28,pe_short,19150,0.05,203364,796800
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-28,wce_long,20100,0.05,863755,4122960
5,FINNIFTY,2023-11-13,2023-11-28,2023-11-28,wpe_long,19000,0.05,444727,2432600
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-08,ce_short,21650,15.95,0,0
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-08,pe_short,20800,1126.45,0,0
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-08,wce_long,21800,40.5,0,2120
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-08,wpe_long,20650,950.55,0,0
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-11,ce_short,21650,15.95,0,0
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-11,pe_short,20800,1126.45,0,0
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-11,wce_long,21800,74.0,3,2160
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-11,wpe_long,20650,950.55,0,0
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-12,ce_short,21650,15.95,0,0
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-12,pe_short,20800,60.0,3,40
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-12,wce_long,21800,74.0,0,2160
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-12,wpe_long,20650,62.65,1,40
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-13,ce_short,21650,47.3,4,40
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-13,pe_short,20800,60.0,0,40
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-13,wce_long,21800,74.0,0,2160
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-13,wpe_long,20650,62.65,0,40
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-14,ce_short,21650,149.2,70,1400
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-14,pe_short,20800,60.0,0,40
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-14,wce_long,21800,91.2,270,3280
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-14,wpe_long,20650,62.65,0,40
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-15,ce_short,21650,150.5,393,3800
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-15,pe_short,20800,19.4,88,1320
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-15,wce_long,21800,94.85,1272,2760
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-15,wpe_long,20650,17.5,2,40
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-18,ce_short,21650,87.4,1696,37800
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-18,pe_short,20800,17.45,2617,40720
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-18,wce_long,21800,46.0,3775,31920
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-18,wpe_long,20650,17.5,0,40
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-19,ce_short,21650,74.2,11451,64560
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-19,pe_short,20800,9.55,9257,61800
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-19,wce_long,21800,36.2,31120,297360
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-19,wpe_long,20650,7.25,2599,41840
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-20,ce_short,21650,21.45,148260,357120
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-20,pe_short,20800,40.8,77124,292960
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-20,wce_long,21800,13.8,138548,264200
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-20,wpe_long,20650,29.1,25192,156680
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-21,ce_short,21650,24.2,201280,512520
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-21,pe_short,20800,8.5,316564,760360
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-21,wce_long,21800,9.3,206432,717040
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-21,wpe_long,20650,5.15,79967,111240
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-22,ce_short,21650,2.75,767405,1106120
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-22,pe_short,20800,5.75,559874,1488920
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-22,wce_long,21800,1.35,659679,1913200
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-22,wpe_long,20650,3.15,150557,346000
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-26,ce_short,21650,0.1,1282105,3031360
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-26,pe_short,20800,0.05,2304276,3864640
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-26,wce_long,21800,0.1,937908,2355120
6,FINNIFTY,2023-12-08,2023-12-26,2023-12-26,wpe_long,20650,0.05,449490,689200
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-09,ce_short,21600,250.0,5,120
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-09,pe_short,20750,213.2,0,0
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-09,wce_long,21750,299.95,0,40
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-09,wpe_long,20600,58.55,0,0
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-10,ce_short,21600,250.0,0,120
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-10,pe_short,20750,213.2,0,0
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-10,wce_long,21750,299.95,0,40
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-10,wpe_long,20600,58.55,0,0
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-11,ce_short,21600,250.0,0,120
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-11,pe_short,20750,213.2,0,0
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-11,wce_long,21750,128.4,1,0
7,FINNIFTY,2024-01-09,2024-01-30,2024-01-11,wpe_long,20600,66.0,2,80
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-12,ce_short,20300,264.9,1,3760
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-12,pe_short,19500,459.1,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-12,wce_long,20450,394.25,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-12,wpe_long,19350,82.95,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-13,ce_short,20300,259.25,275,4240
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-13,pe_short,19500,459.1,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-13,wce_long,20450,394.25,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-13,wpe_long,19350,82.95,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-14,ce_short,20300,323.5,232,4160
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-14,pe_short,19500,459.1,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-14,wce_long,20450,166.7,1,40
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-14,wpe_long,19350,82.95,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-15,ce_short,20300,351.45,549,1000
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-15,pe_short,19500,459.1,0,0
