trade_idx,entry_date,exit_date,expiry,spot_at_entry,lot_size,lots,qty_per_leg,exit_reason,phase,leg,action,strike,price,qty,value_inr,margin_required_inr
0,2023-06-20,2023-06-27,2023-06-27,19502.9,40,4,160,EXPIRY,ENTRY,ce_short,SELL,20000,6.81,160,-1089.6,210478.4
0,2023-06-20,2023-06-27,2023-06-27,19502.9,40,4,160,EXPIRY,ENTRY,pe_short,SELL,19000,10.29,160,-1646.4,210478.4
0,2023-06-20,2023-06-27,2023-06-27,19502.9,40,4,160,EXPIRY,ENTRY,wce_long,BUY,20150,3.59,160,574.4,210478.4
0,2023-06-20,2023-06-27,2023-06-27,19502.9,40,4,160,EXPIRY,ENTRY,wpe_long,BUY,18850,6.92,160,1107.2,210478.4
0,2023-06-20,2023-06-27,2023-06-27,19502.9,40,4,160,EXPIRY,EXIT,ce_short,BUY,20000,0.0,160,0.0,210478.4
0,2023-06-20,2023-06-27,2023-06-27,19502.9,40,4,160,EXPIRY,EXIT,pe_short,BUY,19000,0.0,160,0.0,210478.4
0,2023-06-20,2023-06-27,2023-06-27,19502.9,40,4,160,EXPIRY,EXIT,wce_long,SELL,20150,0.0,160,-0.0,210478.4
0,2023-06-20,2023-06-27,2023-06-27,19502.9,40,4,160,EXPIRY,EXIT,wpe_long,SELL,18850,0.0,160,-0.0,210478.4
1,2023-07-18,2023-07-25,2023-07-25,20262.6,40,4,160,EXPIRY,ENTRY,ce_short,SELL,20750,31.8,160,-5088.0,214304.0
1,2023-07-18,2023-07-25,2023-07-25,20262.6,40,4,160,EXPIRY,ENTRY,pe_short,SELL,19750,24.89,160,-3982.4,214304.0
1,2023-07-18,2023-07-25,2023-07-25,20262.6,40,4,160,EXPIRY,ENTRY,wce_long,BUY,20900,20.44,160,3270.4,214304.0
1,2023-07-18,2023-07-25,2023-07-25,20262.6,40,4,160,EXPIRY,ENTRY,wpe_long,BUY,19600,17.16,160,2745.6,214304.0
1,2023-07-18,2023-07-25,2023-07-25,20262.6,40,4,160,EXPIRY,EXIT,ce_short,BUY,20750,0.0,160,0.0,214304.0
1,2023-07-18,2023-07-25,2023-07-25,20262.6,40,4,160,EXPIRY,EXIT,pe_short,BUY,19750,0.0,160,0.0,214304.0
1,2023-07-18,2023-07-25,2023-07-25,20262.6,40,4,160,EXPIRY,EXIT,wce_long,SELL,20900,0.0,160,-0.0,214304.0
1,2023-07-18,2023-07-25,2023-07-25,20262.6,40,4,160,EXPIRY,EXIT,wpe_long,SELL,19600,0.0,160,-0.0,214304.0
2,2023-08-22,2023-08-29,2023-08-29,19551.8,40,4,160,EXPIRY,ENTRY,ce_short,SELL,20050,7.2,160,-1152.0,210764.8
2,2023-08-22,2023-08-29,2023-08-29,19551.8,40,4,160,EXPIRY,ENTRY,pe_short,SELL,19050,12.15,160,-1944.0,210764.8
2,2023-08-22,2023-08-29,2023-08-29,19551.8,40,4,160,EXPIRY,ENTRY,wce_long,BUY,20200,4.06,160,649.6,210764.8
2,2023-08-22,2023-08-29,2023-08-29,19551.8,40,4,160,EXPIRY,ENTRY,wpe_long,BUY,18900,8.06,160,1289.6,210764.8
2,2023-08-22,2023-08-29,2023-08-29,19551.8,40,4,160,EXPIRY,EXIT,ce_short,BUY,20050,0.0,160,0.0,210764.8
2,2023-08-22,2023-08-29,2023-08-29,19551.8,40,4,160,EXPIRY,EXIT,pe_short,BUY,19050,0.0,160,0.0,210764.8
2,2023-08-22,2023-08-29,2023-08-29,19551.8,40,4,160,EXPIRY,EXIT,wce_long,SELL,20200,0.0,160,-0.0,210764.8
2,2023-08-22,2023-08-29,2023-08-29,19551.8,40,4,160,EXPIRY,EXIT,wpe_long,SELL,18900,0.0,160,-0.0,210764.8
3,2023-11-21,2023-11-28,2023-11-28,19612.1,40,4,160,EXPIRY,ENTRY,ce_short,SELL,20100,9.02,160,-1443.2,211483.2
3,2023-11-21,2023-11-28,2023-11-28,19612.1,40,4,160,EXPIRY,ENTRY,pe_short,SELL,19100,8.72,160,-1395.2,211483.2
3,2023-11-21,2023-11-28,2023-11-28,19612.1,40,4,160,EXPIRY,ENTRY,wce_long,BUY,20250,4.84,160,774.4,211483.2
3,2023-11-21,2023-11-28,2023-11-28,19612.1,40,4,160,EXPIRY,ENTRY,wpe_long,BUY,18950,6.19,160,990.4,211483.2
3,2023-11-21,2023-11-28,2023-11-28,19612.1,40,4,160,EXPIRY,EXIT,ce_short,BUY,20100,0.0,160,0.0,211483.2
3,2023-11-21,2023-11-28,2023-11-28,19612.1,40,4,160,EXPIRY,EXIT,pe_short,BUY,19100,0.0,160,0.0,211483.2
3,2023-11-21,2023-11-28,2023-11-28,19612.1,40,4,160,EXPIRY,EXIT,wce_long,SELL,20250,0.0,160,-0.0,211483.2
3,2023-11-21,2023-11-28,2023-11-28,19612.1,40,4,160,EXPIRY,EXIT,wpe_long,SELL,18950,0.0,160,-0.0,211483.2
4,2023-12-19,2023-12-26,2023-12-26,21434.4,40,4,160,EXPIRY,ENTRY,ce_short,SELL,21950,17.69,160,-2830.4,229993.6
4,2023-12-19,2023-12-26,2023-12-26,21434.4,40,4,160,EXPIRY,ENTRY,pe_short,SELL,20900,12.54,160,-2006.4,229993.6
4,2023-12-19,2023-12-26,2023-12-26,21434.4,40,4,160,EXPIRY,ENTRY,wce_long,BUY,22100,10.76,160,1721.6,229993.6
4,2023-12-19,2023-12-26,2023-12-26,21434.4,40,4,160,EXPIRY,ENTRY,wpe_long,BUY,20750,8.68,160,1388.8,229993.6
4,2023-12-19,2023-12-26,2023-12-26,21434.4,40,4,160,EXPIRY,EXIT,ce_short,BUY,21950,0.0,160,0.0,229993.6
4,2023-12-19,2023-12-26,2023-12-26,21434.4,40,4,160,EXPIRY,EXIT,pe_short,BUY,20900,0.0,160,0.0,229993.6
4,2023-12-19,2023-12-26,2023-12-26,21434.4,40,4,160,EXPIRY,EXIT,wce_long,SELL,22100,0.0,160,-0.0,229993.6
4,2023-12-19,2023-12-26,2023-12-26,21434.4,40,4,160,EXPIRY,EXIT,wpe_long,SELL,20750,0.0,160,-0.0,229993.6
5,2024-01-23,2024-01-30,2024-01-30,20137.1,40,4,160,EXPIRY,ENTRY,ce_short,SELL,20650,52.14,160,-8342.4,205428.8
5,2024-01-23,2024-01-30,2024-01-30,20137.1,40,4,160,EXPIRY,ENTRY,pe_short,SELL,19650,59.44,160,-9510.4,205428.8
5,2024-01-23,2024-01-30,2024-01-30,20137.1,40,4,160,EXPIRY,ENTRY,wce_long,BUY,20800,41.03,160,6564.8,205428.8
5,2024-01-23,2024-01-30,2024-01-30,20137.1,40,4,160,EXPIRY,ENTRY,wpe_long,BUY,19500,45.24,160,7238.4,205428.8
5,2024-01-23,2024-01-30,2024-01-30,20137.1,40,4,160,EXPIRY,EXIT,ce_short,BUY,20650,0.0,160,0.0,205428.8
5,2024-01-23,2024-01-30,2024-01-30,20137.1,40,4,160,EXPIRY,EXIT,pe_short,BUY,19650,0.0,160,0.0,205428.8
5,2024-01-23,2024-01-30,2024-01-30,20137.1,40,4,160,EXPIRY,EXIT,wce_long,SELL,20800,0.0,160,-0.0,205428.8
5,2024-01-23,2024-01-30,2024-01-30,20137.1,40,4,160,EXPIRY,EXIT,wpe_long,SELL,19500,0.0,160,-0.0,205428.8
6,2024-02-20,2024-02-27,2024-02-27,20800.8,40,4,160,EXPIRY,ENTRY,ce_short,SELL,21300,45.37,160,-7259.2,215688.0
6,2024-02-20,2024-02-27,2024-02-27,20800.8,40,4,160,EXPIRY,ENTRY,pe_short,SELL,20300,50.18,160,-8028.8,215688.0
6,2024-02-20,2024-02-27,2024-02-27,20800.8,40,4,160,EXPIRY,ENTRY,wce_long,BUY,21450,30.47,160,4875.2,215688.0
6,2024-02-20,2024-02-27,2024-02-27,20800.8,40,4,160,EXPIRY,ENTRY,wpe_long,BUY,20150,35.88,160,5740.8,215688.0
6,2024-02-20,2024-02-27,2024-02-27,20800.8,40,4,160,EXPIRY,EXIT,ce_short,BUY,21300,0.0,160,0.0,215688.0
6,2024-02-20,2024-02-27,2024-02-27,20800.8,40,4,160,EXPIRY,EXIT,pe_short,BUY,20300,0.0,160,0.0,215688.0
6,2024-02-20,2024-02-27,2024-02-27,20800.8,40,4,160,EXPIRY,EXIT,wce_long,SELL,21450,0.0,160,-0.0,215688.0
6,2024-02-20,2024-02-27,2024-02-27,20800.8,40,4,160,EXPIRY,EXIT,wpe_long,SELL,20150,0.0,160,-0.0,215688.0
7,2024-03-19,2024-03-26,2024-03-26,20602.0,40,4,160,EXPIRY,ENTRY,ce_short,SELL,21100,24.11,160,-3857.6,219244.8
7,2024-03-19,2024-03-26,2024-03-26,20602.0,40,4,160,EXPIRY,ENTRY,pe_short,SELL,20100,27.78,160,-4444.8,219244.8
7,2024-03-19,2024-03-26,2024-03-26,20602.0,40,4,160,EXPIRY,ENTRY,wce_long,BUY,21250,14.04,160,2246.4,219244.8
7,2024-03-19,2024-03-26,2024-03-26,20602.0,40,4,160,EXPIRY,ENTRY,wpe_long,BUY,19950,16.48,160,2636.8,219244.8
7,2024-03-19,2024-03-26,2024-03-26,20602.0,40,4,160,EXPIRY,EXIT,ce_short,BUY,21100,0.0,160,0.0,219244.8
7,2024-03-19,2024-03-26,2024-03-26,20602.0,40,4,160,EXPIRY,EXIT,pe_short,BUY,20100,0.0,160,0.0,219244.8
7,2024-03-19,2024-03-26,2024-03-26,20602.0,40,4,160,EXPIRY,EXIT,wce_long,SELL,21250,0.0,160,-0.0,219244.8
7,2024-03-19,2024-03-26,2024-03-26,20602.0,40,4,160,EXPIRY,EXIT,wpe_long,SELL,19950,0.0,160,-0.0,219244.8
8,2024-04-23,2024-04-30,2024-04-30,21334.2,40,4,160,EXPIRY,ENTRY,ce_short,SELL,21850,15.97,160,-2555.2,227198.4
