trade_idx,entry_date,exit_date,expiry,spot_at_entry,lot_size,lots,qty_per_leg,exit_reason,phase,leg,action,strike,price,qty,value_inr,margin_required_inr
0,2023-05-17,2023-05-25,2023-05-25,43698.7,15,8,120,EXPIRY,ENTRY,ce_short,SELL,44400,99.99,120,-11998.8,344884.8
0,2023-05-17,2023-05-25,2023-05-25,43698.7,15,8,120,EXPIRY,ENTRY,pe_short,SELL,43000,117.71,120,-14125.2,344884.8
0,2023-05-17,2023-05-25,2023-05-25,43698.7,15,8,120,EXPIRY,ENTRY,wce_long,BUY,44900,36.31,120,4357.2,344884.8
0,2023-05-17,2023-05-25,2023-05-25,43698.7,15,8,120,EXPIRY,ENTRY,wpe_long,BUY,42500,61.25,120,7350.0,344884.8
0,2023-05-17,2023-05-25,2023-05-25,43698.7,15,8,120,EXPIRY,EXIT,ce_short,BUY,44400,0.0,120,0.0,344884.8
0,2023-05-17,2023-05-25,2023-05-25,43698.7,15,8,120,EXPIRY,EXIT,pe_short,BUY,43000,0.0,120,0.0,344884.8
0,2023-05-17,2023-05-25,2023-05-25,43698.7,15,8,120,EXPIRY,EXIT,wce_long,SELL,44900,0.0,120,-0.0,344884.8
0,2023-05-17,2023-05-25,2023-05-25,43698.7,15,8,120,EXPIRY,EXIT,wpe_long,SELL,42500,0.0,120,-0.0,344884.8
1,2023-05-31,2023-06-29,2023-06-29,44128.1,15,8,120,EXPIRY,ENTRY,ce_short,SELL,44800,355.56,120,-42667.2,309626.4
1,2023-05-31,2023-06-29,2023-06-29,44128.1,15,8,120,EXPIRY,ENTRY,pe_short,SELL,43500,326.11,120,-39133.2,309626.4
1,2023-05-31,2023-06-29,2023-06-29,44128.1,15,8,120,EXPIRY,ENTRY,wce_long,BUY,45300,208.34,120,25000.8,309626.4
1,2023-05-31,2023-06-29,2023-06-29,44128.1,15,8,120,EXPIRY,ENTRY,wpe_long,BUY,43000,213.64,120,25636.8,309626.4
