trade_idx,entry_date,exit_date,expiry,spot_at_entry,lot_size,lots,qty_per_leg,exit_reason,phase,leg,action,strike,price,qty,value_inr,margin_required_inr
4,2023-09-06,2023-09-28,2023-09-28,44409.1,15,4,60,EXPIRY,ENTRY,wce_long,BUY,45600,136.63,60,8197.8,166800.6
4,2023-09-06,2023-09-28,2023-09-28,44409.1,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,43200,102.56,60,6153.6,166800.6
4,2023-09-06,2023-09-28,2023-09-28,44409.1,15,4,60,EXPIRY,EXIT,ce_short,BUY,45100,0.0,60,0.0,166800.6
4,2023-09-06,2023-09-28,2023-09-28,44409.1,15,4,60,EXPIRY,EXIT,pe_short,BUY,43700,0.0,60,0.0,166800.6
4,2023-09-06,2023-09-28,2023-09-28,44409.1,15,4,60,EXPIRY,EXIT,wce_long,SELL,45600,0.0,60,-0.0,166800.6
4,2023-09-06,2023-09-28,2023-09-28,44409.1,15,4,60,EXPIRY,EXIT,wpe_long,SELL,43200,0.0,60,-0.0,166800.6
5,2023-10-04,2023-10-26,2023-10-26,43964.1,15,4,60,EXPIRY,ENTRY,ce_short,SELL,44600,352.98,60,-21178.8,159309.6
5,2023-10-04,2023-10-26,2023-10-26,43964.1,15,4,60,EXPIRY,ENTRY,pe_short,SELL,43300,217.7,60,-13062.0,159309.6
5,2023-10-04,2023-10-26,2023-10-26,43964.1,15,4,60,EXPIRY,ENTRY,wce_long,BUY,45100,200.02,60,12001.2,159309.6
5,2023-10-04,2023-10-26,2023-10-26,43964.1,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,42800,133.42,60,8005.2,159309.6
5,2023-10-04,2023-10-26,2023-10-26,43964.1,15,4,60,EXPIRY,EXIT,ce_short,BUY,44600,0.0,60,0.0,159309.6
5,2023-10-04,2023-10-26,2023-10-26,43964.1,15,4,60,EXPIRY,EXIT,pe_short,BUY,43300,1019.9,60,61194.0,159309.6
5,2023-10-04,2023-10-26,2023-10-26,43964.1,15,4,60,EXPIRY,EXIT,wce_long,SELL,45100,0.0,60,-0.0,159309.6
5,2023-10-04,2023-10-26,2023-10-26,43964.1,15,4,60,EXPIRY,EXIT,wpe_long,SELL,42800,519.9,60,-31194.0,159309.6
6,2023-11-01,2023-11-30,2023-11-30,42700.9,15,4,60,EXPIRY,ENTRY,ce_short,SELL,43300,416.79,60,-25007.4,147395.4
6,2023-11-01,2023-11-30,2023-11-30,42700.9,15,4,60,EXPIRY,ENTRY,pe_short,SELL,42100,297.2,60,-17832.0,147395.4
6,2023-11-01,2023-11-30,2023-11-30,42700.9,15,4,60,EXPIRY,ENTRY,wce_long,BUY,43800,248.88,60,14932.8,147395.4
6,2023-11-01,2023-11-30,2023-11-30,42700.9,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,41600,198.13,60,11887.8,147395.4
6,2023-11-01,2023-11-30,2023-11-30,42700.9,15,4,60,EXPIRY,EXIT,ce_short,BUY,43300,1181.8,60,70908.0,147395.4
6,2023-11-01,2023-11-30,2023-11-30,42700.9,15,4,60,EXPIRY,EXIT,pe_short,BUY,42100,0.0,60,0.0,147395.4
6,2023-11-01,2023-11-30,2023-11-30,42700.9,15,4,60,EXPIRY,EXIT,wce_long,SELL,43800,681.8,60,-40908.0,147395.4
6,2023-11-01,2023-11-30,2023-11-30,42700.9,15,4,60,EXPIRY,EXIT,wpe_long,SELL,41600,0.0,60,-0.0,147395.4
7,2023-12-06,2023-12-28,2023-12-28,46834.6,15,4,60,EXPIRY,ENTRY,ce_short,SELL,47500,367.64,60,-22058.4,166120.8
7,2023-12-06,2023-12-28,2023-12-28,46834.6,15,4,60,EXPIRY,ENTRY,pe_short,SELL,46100,277.94,60,-16676.4,166120.8
7,2023-12-06,2023-12-28,2023-12-28,46834.6,15,4,60,EXPIRY,ENTRY,wce_long,BUY,48000,237.97,60,14278.2,166120.8
7,2023-12-06,2023-12-28,2023-12-28,46834.6,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,45600,175.75,60,10545.0,166120.8
7,2023-12-06,2023-12-28,2023-12-28,46834.6,15,4,60,EXPIRY,EXIT,ce_short,BUY,47500,1008.6,60,60516.0,166120.8
7,2023-12-06,2023-12-28,2023-12-28,46834.6,15,4,60,EXPIRY,EXIT,pe_short,BUY,46100,0.0,60,0.0,166120.8
7,2023-12-06,2023-12-28,2023-12-28,46834.6,15,4,60,EXPIRY,EXIT,wce_long,SELL,48000,508.6,60,-30516.0,166120.8
7,2023-12-06,2023-12-28,2023-12-28,46834.6,15,4,60,EXPIRY,EXIT,wpe_long,SELL,45600,0.0,60,-0.0,166120.8
8,2024-01-03,2024-01-25,2024-01-25,47704.9,15,4,60,EXPIRY,ENTRY,ce_short,SELL,48400,450.25,60,-27015.0,164163.0
8,2024-01-03,2024-01-25,2024-01-25,47704.9,15,4,60,EXPIRY,ENTRY,pe_short,SELL,47000,338.13,60,-20287.8,164163.0
8,2024-01-03,2024-01-25,2024-01-25,47704.9,15,4,60,EXPIRY,ENTRY,wce_long,BUY,48900,272.8,60,16368.0,164163.0
8,2024-01-03,2024-01-25,2024-01-25,47704.9,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,46500,234.75,60,14085.0,164163.0
8,2024-01-03,2024-01-25,2024-01-25,47704.9,15,4,60,EXPIRY,EXIT,ce_short,BUY,48400,0.0,60,0.0,164163.0
8,2024-01-03,2024-01-25,2024-01-25,47704.9,15,4,60,EXPIRY,EXIT,pe_short,BUY,47000,2133.9,60,128034.0,164163.0
8,2024-01-03,2024-01-25,2024-01-25,47704.9,15,4,60,EXPIRY,EXIT,wce_long,SELL,48900,0.0,60,-0.0,164163.0
8,2024-01-03,2024-01-25,2024-01-25,47704.9,15,4,60,EXPIRY,EXIT,wpe_long,SELL,46500,1633.9,60,-98034.0,164163.0
9,2024-01-31,2024-02-29,2024-02-29,45996.8,15,4,60,EXPIRY,ENTRY,ce_short,SELL,46700,744.93,60,-44695.8,130054.2
9,2024-01-31,2024-02-29,2024-02-29,45996.8,15,4,60,EXPIRY,ENTRY,pe_short,SELL,45300,527.27,60,-31636.2,130054.2
9,2024-01-31,2024-02-29,2024-02-29,45996.8,15,4,60,EXPIRY,ENTRY,wce_long,BUY,47200,549.83,60,32989.8,130054.2
9,2024-01-31,2024-02-29,2024-02-29,45996.8,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,44800,410.6,60,24636.0,130054.2
9,2024-01-31,2024-02-29,2024-02-29,45996.8,15,4,60,EXPIRY,EXIT,ce_short,BUY,46700,0.0,60,0.0,130054.2
9,2024-01-31,2024-02-29,2024-02-29,45996.8,15,4,60,EXPIRY,EXIT,pe_short,BUY,45300,0.0,60,0.0,130054.2
9,2024-01-31,2024-02-29,2024-02-29,45996.8,15,4,60,EXPIRY,EXIT,wce_long,SELL,47200,0.0,60,-0.0,130054.2
9,2024-01-31,2024-02-29,2024-02-29,45996.8,15,4,60,EXPIRY,EXIT,wpe_long,SELL,44800,0.0,60,-0.0,130054.2
10,2024-03-06,2024-03-28,2024-03-28,47965.4,15,4,60,EXPIRY,ENTRY,ce_short,SELL,48700,472.23,60,-28333.8,160476.6
10,2024-03-06,2024-03-28,2024-03-28,47965.4,15,4,60,EXPIRY,ENTRY,pe_short,SELL,47200,392.49,60,-23549.4,160476.6
10,2024-03-06,2024-03-28,2024-03-28,47965.4,15,4,60,EXPIRY,ENTRY,wce_long,BUY,49200,305.08,60,18304.8,160476.6
10,2024-03-06,2024-03-28,2024-03-28,47965.4,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,46700,280.91,60,16854.6,160476.6
10,2024-03-06,2024-03-28,2024-03-28,47965.4,15,4,60,EXPIRY,EXIT,ce_short,BUY,48700,0.0,60,0.0,160476.6
10,2024-03-06,2024-03-28,2024-03-28,47965.4,15,4,60,EXPIRY,EXIT,pe_short,BUY,47200,75.4,60,4524.0,160476.6
10,2024-03-06,2024-03-28,2024-03-28,47965.4,15,4,60,EXPIRY,EXIT,wce_long,SELL,49200,0.0,60,-0.0,160476.6
10,2024-03-06,2024-03-28,2024-03-28,47965.4,15,4,60,EXPIRY,EXIT,wpe_long,SELL,46700,0.0,60,-0.0,160476.6
11,2024-05-08,2024-05-29,2024-05-29,48021.1,15,4,60,EXPIRY,ENTRY,ce_short,SELL,48700,477.53,60,-28651.8,160402.2
11,2024-05-08,2024-05-29,2024-05-29,48021.1,15,4,60,EXPIRY,ENTRY,pe_short,SELL,47300,385.85,60,-23151.0,160402.2
11,2024-05-08,2024-05-29,2024-05-29,48021.1,15,4,60,EXPIRY,ENTRY,wce_long,BUY,49200,316.45,60,18987.0,160402.2
11,2024-05-08,2024-05-29,2024-05-29,48021.1,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,46800,274.18,60,16450.8,160402.2
11,2024-05-08,2024-05-29,2024-05-29,48021.1,15,4,60,EXPIRY,EXIT,ce_short,BUY,48700,0.0,60,0.0,160402.2
11,2024-05-08,2024-05-29,2024-05-29,48021.1,15,4,60,EXPIRY,EXIT,pe_short,BUY,47300,0.0,60,0.0,160402.2
11,2024-05-08,2024-05-29,2024-05-29,48021.1,15,4,60,EXPIRY,EXIT,wce_long,SELL,49200,0.0,60,-0.0,160402.2
11,2024-05-08,2024-05-29,2024-05-29,48021.1,15,4,60,EXPIRY,EXIT,wpe_long,SELL,46800,0.0,60,-0.0,160402.2
12,2024-06-05,2024-06-26,2024-06-26,49054.6,15,4,60,EXPIRY,ENTRY,ce_short,SELL,49800,650.73,60,-39043.8,143018.4
12,2024-06-05,2024-06-26,2024-06-26,49054.6,15,4,60,EXPIRY,ENTRY,pe_short,SELL,48300,591.82,60,-35509.2,143018.4
12,2024-06-05,2024-06-26,2024-06-26,49054.6,15,4,60,EXPIRY,ENTRY,wce_long,BUY,50300,490.62,60,29437.2,143018.4
12,2024-06-05,2024-06-26,2024-06-26,49054.6,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,47800,461.14,60,27668.4,143018.4
12,2024-06-05,2024-06-26,2024-06-26,49054.6,15,4,60,EXPIRY,EXIT,ce_short,BUY,49800,3070.5,60,184230.0,143018.4
12,2024-06-05,2024-06-26,2024-06-26,49054.6,15,4,60,EXPIRY,EXIT,pe_short,BUY,48300,0.0,60,0.0,143018.4
12,2024-06-05,2024-06-26,2024-06-26,49054.6,15,4,60,EXPIRY,EXIT,wce_long,SELL,50300,2570.5,60,-154230.0,143018.4
12,2024-06-05,2024-06-26,2024-06-26,49054.6,15,4,60,EXPIRY,EXIT,wpe_long,SELL,47800,0.0,60,-0.0,143018.4
13,2024-07-10,2024-07-31,2024-07-31,52189.3,15,4,60,EXPIRY,ENTRY,ce_short,SELL,53000,525.39,60,-31523.4,171345.0
13,2024-07-10,2024-07-31,2024-07-31,52189.3,15,4,60,EXPIRY,ENTRY,pe_short,SELL,51400,452.68,60,-27160.8,171345.0
13,2024-07-10,2024-07-31,2024-07-31,52189.3,15,4,60,EXPIRY,ENTRY,wce_long,BUY,53500,371.28,60,22276.8,171345.0
13,2024-07-10,2024-07-31,2024-07-31,52189.3,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,50900,322.57,60,19354.2,171345.0
13,2024-07-10,2024-07-31,2024-07-31,52189.3,15,4,60,EXPIRY,EXIT,ce_short,BUY,53000,0.0,60,0.0,171345.0
13,2024-07-10,2024-07-31,2024-07-31,52189.3,15,4,60,EXPIRY,EXIT,pe_short,BUY,51400,0.0,60,0.0,171345.0
13,2024-07-10,2024-07-31,2024-07-31,52189.3,15,4,60,EXPIRY,EXIT,wce_long,SELL,53500,0.0,60,-0.0,171345.0
13,2024-07-10,2024-07-31,2024-07-31,52189.3,15,4,60,EXPIRY,EXIT,wpe_long,SELL,50900,0.0,60,-0.0,171345.0
14,2024-07-31,2024-08-28,2024-08-28,51553.4,15,4,60,EXPIRY,ENTRY,ce_short,SELL,52300,587.71,60,-35262.6,164730.6
14,2024-07-31,2024-08-28,2024-08-28,51553.4,15,4,60,EXPIRY,ENTRY,pe_short,SELL,50800,457.97,60,-27478.2,164730.6
14,2024-07-31,2024-08-28,2024-08-28,51553.4,15,4,60,EXPIRY,ENTRY,wce_long,BUY,52800,411.31,60,24678.6,164730.6
14,2024-07-31,2024-08-28,2024-08-28,51553.4,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,50300,348.58,60,20914.8,164730.6
14,2024-07-31,2024-08-28,2024-08-28,51553.4,15,4,60,EXPIRY,EXIT,ce_short,BUY,52300,0.0,60,0.0,164730.6
14,2024-07-31,2024-08-28,2024-08-28,51553.4,15,4,60,EXPIRY,EXIT,pe_short,BUY,50800,0.0,60,0.0,164730.6
14,2024-07-31,2024-08-28,2024-08-28,51553.4,15,4,60,EXPIRY,EXIT,wce_long,SELL,52800,0.0,60,-0.0,164730.6
14,2024-07-31,2024-08-28,2024-08-28,51553.4,15,4,60,EXPIRY,EXIT,wpe_long,SELL,50300,0.0,60,-0.0,164730.6
15,2024-08-28,2024-09-25,2024-09-25,51143.8,15,4,60,EXPIRY,ENTRY,ce_short,SELL,51900,530.05,60,-31803.0,170286.0
15,2024-08-28,2024-09-25,2024-09-25,51143.8,15,4,60,EXPIRY,ENTRY,pe_short,SELL,50400,394.27,60,-23656.2,170286.0
15,2024-08-28,2024-09-25,2024-09-25,51143.8,15,4,60,EXPIRY,ENTRY,wce_long,BUY,52400,352.51,60,21150.6,170286.0
15,2024-08-28,2024-09-25,2024-09-25,51143.8,15,4,60,EXPIRY,ENTRY,wpe_long,BUY,49900,287.59,60,17255.4,170286.0
15,2024-08-28,2024-09-25,2024-09-25,51143.8,15,4,60,EXPIRY,EXIT,ce_short,BUY,51900,2201.65,60,132099.0,170286.0
15,2024-08-28,2024-09-25,2024-09-25,51143.8,15,4,60,EXPIRY,EXIT,pe_short,BUY,50400,0.0,60,0.0,170286.0
15,2024-08-28,2024-09-25,2024-09-25,51143.8,15,4,60,EXPIRY,EXIT,wce_long,SELL,52400,1701.65,60,-102099.0,170286.0
15,2024-08-28,2024-09-25,2024-09-25,51143.8,15,4,60,EXPIRY,EXIT,wpe_long,SELL,49900,0.0,60,-0.0,170286.0
16,2024-10-09,2024-10-30,2024-10-30,51007.0,30,4,120,EXPIRY,ENTRY,ce_short,SELL,51800,538.31,120,-64597.2,342732.0
16,2024-10-09,2024-10-30,2024-10-30,51007.0,30,4,120,EXPIRY,ENTRY,pe_short,SELL,50200,343.98,120,-41277.6,342732.0
16,2024-10-09,2024-10-30,2024-10-30,51007.0,30,4,120,EXPIRY,ENTRY,wce_long,BUY,52300,357.97,120,42956.4,342732.0
16,2024-10-09,2024-10-30,2024-10-30,51007.0,30,4,120,EXPIRY,ENTRY,wpe_long,BUY,49700,253.93,120,30471.6,342732.0
16,2024-10-09,2024-10-30,2024-10-30,51007.0,30,4,120,EXPIRY,EXIT,ce_short,BUY,51800,7.5,120,900.0,342732.0
16,2024-10-09,2024-10-30,2024-10-30,51007.0,30,4,120,EXPIRY,EXIT,pe_short,BUY,50200,0.0,120,0.0,342732.0
16,2024-10-09,2024-10-30,2024-10-30,51007.0,30,4,120,EXPIRY,EXIT,wce_long,SELL,52300,0.0,120,-0.0,342732.0
16,2024-10-09,2024-10-30,2024-10-30,51007.0,30,4,120,EXPIRY,EXIT,wpe_long,SELL,49700,0.0,120,-0.0,342732.0
17,2024-10-30,2024-11-27,2024-11-27,51807.5,30,4,120,EXPIRY,ENTRY,ce_short,SELL,52600,738.04,120,-88564.8,312631.2
17,2024-10-30,2024-11-27,2024-11-27,51807.5,30,4,120,EXPIRY,ENTRY,pe_short,SELL,51000,486.24,120,-58348.8,312631.2
17,2024-10-30,2024-11-27,2024-11-27,51807.5,30,4,120,EXPIRY,ENTRY,wce_long,BUY,53100,527.7,120,63324.0,312631.2
17,2024-10-30,2024-11-27,2024-11-27,51807.5,30,4,120,EXPIRY,ENTRY,wpe_long,BUY,50500,389.44,120,46732.8,312631.2
17,2024-10-30,2024-11-27,2024-11-27,51807.5,30,4,120,EXPIRY,EXIT,ce_short,BUY,52600,0.0,120,0.0,312631.2
17,2024-10-30,2024-11-27,2024-11-27,51807.5,30,4,120,EXPIRY,EXIT,pe_short,BUY,51000,0.0,120,0.0,312631.2
17,2024-10-30,2024-11-27,2024-11-27,51807.5,30,4,120,EXPIRY,EXIT,wce_long,SELL,53100,0.0,120,-0.0,312631.2
17,2024-10-30,2024-11-27,2024-11-27,51807.5,30,4,120,EXPIRY,EXIT,wpe_long,SELL,50500,0.0,120,-0.0,312631.2
18,2025-01-01,2025-01-29,2025-01-29,51060.6,30,4,120,EXPIRY,ENTRY,ce_short,SELL,51800,720.03,120,-86403.6,310495.2
18,2025-01-01,2025-01-29,2025-01-29,51060.6,30,4,120,EXPIRY,ENTRY,pe_short,SELL,50300,468.91,120,-56269.2,310495.2
18,2025-01-01,2025-01-29,2025-01-29,51060.6,30,4,120,EXPIRY,ENTRY,wce_long,BUY,52300,533.21,120,63985.2,310495.2
18,2025-01-01,2025-01-29,2025-01-29,51060.6,30,4,120,EXPIRY,ENTRY,wpe_long,BUY,49800,350.73,120,42087.6,310495.2
18,2025-01-01,2025-01-29,2025-01-29,51060.6,30,4,120,EXPIRY,EXIT,ce_short,BUY,51800,0.0,120,0.0,310495.2
18,2025-01-01,2025-01-29,2025-01-29,51060.6,30,4,120,EXPIRY,EXIT,pe_short,BUY,50300,1134.05,120,136086.0,310495.2
18,2025-01-01,2025-01-29,2025-01-29,51060.6,30,4,120,EXPIRY,EXIT,wce_long,SELL,52300,0.0,120,-0.0,310495.2
18,2025-01-01,2025-01-29,2025-01-29,51060.6,30,4,120,EXPIRY,EXIT,wpe_long,SELL,49800,634.05,120,-76086.0,310495.2
19,2025-02-05,2025-02-26,2025-02-26,50343.1,30,4,120,EXPIRY,ENTRY,ce_short,SELL,51100,526.68,120,-63201.6,328578.0
19,2025-02-05,2025-02-26,2025-02-26,50343.1,30,4,120,EXPIRY,ENTRY,pe_short,SELL,49600,441.09,120,-52930.8,328578.0
19,2025-02-05,2025-02-26,2025-02-26,50343.1,30,4,120,EXPIRY,ENTRY,wce_long,BUY,51600,363.94,120,43672.8,328578.0
19,2025-02-05,2025-02-26,2025-02-26,50343.1,30,4,120,EXPIRY,ENTRY,wpe_long,BUY,49100,321.71,120,38605.2,328578.0
19,2025-02-05,2025-02-26,2025-02-26,50343.1,30,4,120,EXPIRY,EXIT,ce_short,BUY,51100,0.0,120,0.0,328578.0
19,2025-02-05,2025-02-26,2025-02-26,50343.1,30,4,120,EXPIRY,EXIT,pe_short,BUY,49600,0.0,120,0.0,328578.0
19,2025-02-05,2025-02-26,2025-02-26,50343.1,30,4,120,EXPIRY,EXIT,wce_long,SELL,51600,0.0,120,-0.0,328578.0
19,2025-02-05,2025-02-26,2025-02-26,50343.1,30,4,120,EXPIRY,EXIT,wpe_long,SELL,49100,0.0,120,-0.0,328578.0
20,2025-03-05,2025-03-26,2025-03-26,48489.9,30,4,120,EXPIRY,ENTRY,ce_short,SELL,49200,484.01,120,-58081.2,320184.0
20,2025-03-05,2025-03-26,2025-03-26,48489.9,30,4,120,EXPIRY,ENTRY,pe_short,SELL,47800,408.57,120,-49028.4,320184.0
20,2025-03-05,2025-03-26,2025-03-26,48489.9,30,4,120,EXPIRY,ENTRY,wce_long,BUY,49700,318.39,120,38206.8,320184.0
20,2025-03-05,2025-03-26,2025-03-26,48489.9,30,4,120,EXPIRY,ENTRY,wpe_long,BUY,47300,311.41,120,37369.2,320184.0
20,2025-03-05,2025-03-26,2025-03-26,48489.9,30,4,120,EXPIRY,EXIT,ce_short,BUY,49200,2009.0,120,241080.0,320184.0
20,2025-03-05,2025-03-26,2025-03-26,48489.9,30,4,120,EXPIRY,EXIT,pe_short,BUY,47800,0.0,120,0.0,320184.0
20,2025-03-05,2025-03-26,2025-03-26,48489.9,30,4,120,EXPIRY,EXIT,wce_long,SELL,49700,1509.0,120,-181080.0,320184.0
20,2025-03-05,2025-03-26,2025-03-26,48489.9,30,4,120,EXPIRY,EXIT,wpe_long,SELL,47300,0.0,120,-0.0,320184.0
21,2025-04-02,2025-04-24,2025-04-24,51348.1,30,4,120,EXPIRY,ENTRY,ce_short,SELL,52100,482.38,120,-57885.6,348292.8
21,2025-04-02,2025-04-24,2025-04-24,51348.1,30,4,120,EXPIRY,ENTRY,pe_short,SELL,50600,372.49,120,-44698.8,348292.8
21,2025-04-02,2025-04-24,2025-04-24,51348.1,30,4,120,EXPIRY,ENTRY,wce_long,BUY,52600,322.12,120,38654.4,348292.8
21,2025-04-02,2025-04-24,2025-04-24,51348.1,30,4,120,EXPIRY,ENTRY,wpe_long,BUY,50100,267.24,120,32068.8,348292.8
21,2025-04-02,2025-04-24,2025-04-24,51348.1,30,4,120,EXPIRY,EXIT,ce_short,BUY,52100,3101.4,120,372168.0,348292.8
21,2025-04-02,2025-04-24,2025-04-24,51348.1,30,4,120,EXPIRY,EXIT,pe_short,BUY,50600,0.0,120,0.0,348292.8
21,2025-04-02,2025-04-24,2025-04-24,51348.1,30,4,120,EXPIRY,EXIT,wce_long,SELL,52600,2601.4,120,-312168.0,348292.8
21,2025-04-02,2025-04-24,2025-04-24,51348.1,30,4,120,EXPIRY,EXIT,wpe_long,SELL,50100,0.0,120,-0.0,348292.8
22,2025-04-30,2025-05-29,2025-05-29,55087.2,30,4,120,EXPIRY,ENTRY,ce_short,SELL,55900,807.15,120,-96858.0,300374.4
22,2025-04-30,2025-05-29,2025-05-29,55087.2,30,4,120,EXPIRY,ENTRY,pe_short,SELL,54300,738.59,120,-88630.8,300374.4
22,2025-04-30,2025-05-29,2025-05-29,55087.2,30,4,120,EXPIRY,ENTRY,wce_long,BUY,56400,634.13,120,76095.6,300374.4
22,2025-04-30,2025-05-29,2025-05-29,55087.2,30,4,120,EXPIRY,ENTRY,wpe_long,BUY,53800,609.55,120,73146.0,300374.4
22,2025-04-30,2025-05-29,2025-05-29,55087.2,30,4,120,EXPIRY,EXIT,ce_short,BUY,55900,0.0,120,0.0,300374.4
22,2025-04-30,2025-05-29,2025-05-29,55087.2,30,4,120,EXPIRY,EXIT,pe_short,BUY,54300,0.0,120,0.0,300374.4
22,2025-04-30,2025-05-29,2025-05-29,55087.2,30,4,120,EXPIRY,EXIT,wce_long,SELL,56400,0.0,120,-0.0,300374.4
22,2025-04-30,2025-05-29,2025-05-29,55087.2,30,4,120,EXPIRY,EXIT,wpe_long,SELL,53800,0.0,120,-0.0,300374.4
