trade_idx,entry_date,exit_date,expiry,spot_at_entry,lot_size,lots,qty_per_leg,exit_reason,phase,leg,action,strike,price,qty,value_inr,margin_required_inr
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,1,50,EXPIRY,ENTRY,ce_short,SELL,19050,2.07,50,-103.5,61435.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,1,50,EXPIRY,ENTRY,pe_short,SELL,17200,1.79,50,-89.5,61435.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,1,50,EXPIRY,ENTRY,wce_long,BUY,19550,1.95,50,97.5,61435.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,1,50,EXPIRY,ENTRY,wpe_long,BUY,16700,1.84,50,92.0,61435.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,1,50,EXPIRY,EXIT,ce_short,BUY,19050,0.0,50,0.0,61435.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,1,50,EXPIRY,EXIT,pe_short,BUY,17200,0.0,50,0.0,61435.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,1,50,EXPIRY,EXIT,wce_long,SELL,19550,0.0,50,-0.0,61435.5
0,2023-05-18,2023-05-25,2023-05-25,18129.9,50,1,50,EXPIRY,EXIT,wpe_long,SELL,16700,0.0,50,-0.0,61435.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,1,50,EXPIRY,ENTRY,ce_short,SELL,19400,7.45,50,-372.5,61932.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,1,50,EXPIRY,ENTRY,pe_short,SELL,17550,18.72,50,-936.0,61932.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,1,50,EXPIRY,ENTRY,wce_long,BUY,19900,6.44,50,322.0,61932.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,1,50,EXPIRY,ENTRY,wpe_long,BUY,17050,11.21,50,560.5,61932.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,1,50,EXPIRY,EXIT,ce_short,BUY,19400,0.0,50,0.0,61932.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,1,50,EXPIRY,EXIT,pe_short,BUY,17550,0.0,50,0.0,61932.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,1,50,EXPIRY,EXIT,wce_long,SELL,19900,0.0,50,-0.0,61932.5
1,2023-06-01,2023-06-29,2023-06-29,18487.8,50,1,50,EXPIRY,EXIT,wpe_long,SELL,17050,0.0,50,-0.0,61932.5
2,2023-07-13,2023-07-27,2023-07-27,19413.8,50,1,50,EXPIRY,ENTRY,ce_short,SELL,20400,4.0,50,-200.0,65688.5
2,2023-07-13,2023-07-27,2023-07-27,19413.8,50,1,50,EXPIRY,ENTRY,pe_short,SELL,18450,6.44,50,-322.0,65688.5
2,2023-07-13,2023-07-27,2023-07-27,19413.8,50,1,50,EXPIRY,ENTRY,wce_long,BUY,20900,2.76,50,138.0,65688.5
