datetime,open,high,low,close,volume
2026-05-04 15:00:00+0530,1169.4,1170.2,1167.8,1168,615580
2026-05-04 15:15:00+0530,1168.3,1169.5,1166.5,1168.2,734596
2026-05-05 09:15:00+0530,1169.5,1185.2,1160.1,1171.8,1170415
2026-05-05 09:30:00+0530,1171.8,1173.5,1170.1,1170.4,241833
2026-05-05 09:45:00+0530,1170.3,1177,1170.1,1174.4,234837
2026-05-05 10:00:00+0530,1174.4,1175.3,1172,1172.6,144135
2026-05-05 10:15:00+0530,1172.6,1173.9,1170.8,1173.3,112743
2026-05-05 10:30:00+0530,1173.6,1175.7,1173,1174.3,108205
2026-05-05 10:45:00+0530,1174.3,1174.6,1172.6,1174.6,74041
2026-05-05 11:00:00+0530,1174.4,1179,1173.7,1177.7,322848
2026-05-05 11:15:00+0530,1177.7,1178.1,1175.5,1177,420548
2026-05-05 11:30:00+0530,1177,1178.6,1174,1174,176486
2026-05-05 11:45:00+0530,1174.2,1175,1171.6,1172.8,187095
2026-05-05 12:00:00+0530,1173,1173.5,1171.5,1172.1,138750
2026-05-05 12:15:00+0530,1172.1,1172.8,1170.2,1170.6,121504
2026-05-05 12:30:00+0530,1170.5,1172.8,1170.5,1171.5,227236
2026-05-05 12:45:00+0530,1171.4,1172.6,1170.3,1171.5,140779
2026-05-05 13:00:00+0530,1172,1173.9,1170.7,1173.1,217636
2026-05-05 13:15:00+0530,1172.6,1174.4,1170.4,1172,321578
2026-05-05 13:30:00+0530,1171.9,1174.1,1170.2,1173.3,354927
2026-05-05 13:45:00+0530,1172.8,1173.9,1171.2,1171.3,292873
2026-05-05 14:00:00+0530,1171.6,1173.4,1170.9,1172.5,195013
2026-05-05 14:15:00+0530,1172,1175.9,1171.7,1175.9,321180
2026-05-05 14:30:00+0530,1175.9,1176.7,1173.9,1176.1,363902
2026-05-05 14:45:00+0530,1176.2,1176.4,1173.4,1173.6,251153
2026-05-05 15:00:00+0530,1173.9,1179.1,1173.1,1178.3,1110126
2026-05-05 15:15:00+0530,1178.5,1180,1177.5,1177.6,874112
2026-05-07 09:15:00+0530,1173,1175.4,1165.1,1165.1,825781
2026-05-07 09:30:00+0530,1165.4,1169.4,1162.7,1169,472704
2026-05-07 09:45:00+0530,1169,1169.3,1165.5,1167.6,275776
2026-05-07 10:00:00+0530,1168,1169.7,1167.3,1168.7,246507
2026-05-07 10:15:00+0530,1168.5,1169.5,1167.5,1168.9,196361
2026-05-07 10:30:00+0530,1168.9,1170,1166.1,1166.6,191154
2026-05-07 10:45:00+0530,1166.7,1167.2,1165.5,1166.8,160564
2026-05-07 11:00:00+0530,1166.8,1167,1164.7,1166.2,222703
2026-05-07 11:15:00+0530,1166,1166.7,1164.2,1165.8,159786
2026-05-07 11:30:00+0530,1165.7,1168,1163.2,1163.7,331277
2026-05-07 11:45:00+0530,1164.1,1166.6,1164,1166.1,414659
2026-05-07 12:00:00+0530,1166.1,1168,1165.8,1167.2,291290
2026-05-07 12:15:00+0530,1167.6,1169.2,1166.9,1168,436641
2026-05-07 12:30:00+0530,1168,1172.3,1166.6,1171.8,650396
2026-05-07 12:45:00+0530,1171.7,1172.5,1167.7,1170.1,486498
2026-05-07 13:00:00+0530,1169.6,1173.2,1169.1,1172.3,310493
2026-05-07 13:15:00+0530,1172.4,1172.6,1169.5,1170,323445
2026-05-07 13:30:00+0530,1170,1170.8,1168.7,1169.4,237976
2026-05-07 13:45:00+0530,1169.5,1170.9,1169.2,1169.2,271673
2026-05-07 14:00:00+0530,1169.6,1169.8,1166.7,1168.1,336034
2026-05-07 14:15:00+0530,1168.2,1169.7,1166.7,1168.4,314791
2026-05-07 14:30:00+0530,1168.5,1169.3,1165,1165.4,562342
2026-05-07 14:45:00+0530,1165.4,1166.2,1164.1,1164.5,347705
2026-05-07 15:00:00+0530,1164.6,1164.6,1159.2,1163,2160713
2026-05-07 15:15:00+0530,1163,1166.2,1162.9,1165.9,1698586
2026-05-08 09:15:00+0530,1161,1172.1,1158.8,1169.4,754608
2026-05-08 09:30:00+0530,1169.7,1171,1166,1168.6,326955
2026-05-08 09:45:00+0530,1168.4,1170.8,1166.6,1170.5,221259
2026-05-08 10:00:00+0530,1170.6,1171.4,1169,1170,226903
2026-05-08 10:15:00+0530,1170,1172.9,1168.7,1172.4,376326
2026-05-08 10:30:00+0530,1172.5,1175,1172.2,1174.5,362019
2026-05-08 10:45:00+0530,1174.7,1174.7,1172.5,1173,100453
2026-05-08 11:00:00+0530,1173,1173.4,1170.6,1171,178577
2026-05-08 11:15:00+0530,1170.9,1171,1168.8,1170,156242
2026-05-08 11:30:00+0530,1169.4,1172,1169.3,1169.5,196697
2026-05-08 11:45:00+0530,1169.3,1171.3,1168.7,1170.2,221455
2026-05-08 12:00:00+0530,1170.2,1171,1169.2,1170.1,100868
2026-05-08 12:15:00+0530,1169.9,1170.8,1167.8,1170.1,182282
2026-05-08 12:30:00+0530,1170.1,1173.5,1170,1171.7,323675
2026-05-08 12:45:00+0530,1171.4,1173.5,1171.3,1173,151537
2026-05-08 13:00:00+0530,1172.8,1176.8,1172.4,1175.5,325132
2026-05-08 13:15:00+0530,1176,1177.4,1174.5,1176.8,231651
2026-05-08 13:30:00+0530,1176.8,1178.4,1174.9,1175,225333
2026-05-08 13:45:00+0530,1175.4,1176.4,1173.8,1174.4,156343
2026-05-08 14:00:00+0530,1174.3,1178.5,1173.6,1177.9,259963
2026-05-08 14:15:00+0530,1178.3,1179.4,1177.5,1179.3,405421
2026-05-08 14:30:00+0530,1179.4,1183.5,1179,1182.3,566118
2026-05-08 14:45:00+0530,1182.2,1183.2,1180.7,1181.3,349059
2026-05-08 15:00:00+0530,1180.9,1181.1,1178.2,1178.5,562906
2026-05-08 15:15:00+0530,1178.5,1180.2,1178.3,1179.5,485465
2026-05-11 09:15:00+0530,1176,1179,1172.1,1177,601204
2026-05-11 09:30:00+0530,1176.9,1178.1,1175.2,1175.2,200040
2026-05-11 09:45:00+0530,1175.3,1180.7,1175.3,1178.1,226765
2026-05-11 10:00:00+0530,1178.2,1179.6,1176.4,1177.4,121004
2026-05-11 10:15:00+0530,1177,1178.6,1174.2,1177,162163
2026-05-11 10:30:00+0530,1177.4,1181.7,1177,1181.2,209462
2026-05-11 10:45:00+0530,1181.1,1183.7,1179.6,1182.8,272008
2026-05-11 11:00:00+0530,1183,1184.9,1182.4,1183.2,223938
2026-05-11 11:15:00+0530,1183.7,1184.4,1180.8,1183.9,275071
2026-05-11 11:30:00+0530,1183.8,1185.9,1181,1185.8,378095
2026-05-11 11:45:00+0530,1185.7,1187,1184.5,1186.3,332725
2026-05-11 12:00:00+0530,1186.3,1187,1183.8,1184.4,273992
2026-05-11 12:15:00+0530,1184.5,1185,1183,1183.6,238361
2026-05-11 12:30:00+0530,1183.5,1184.7,1182.4,1184.2,226655
2026-05-11 12:45:00+0530,1184.3,1184.3,1182.9,1182.9,175330
2026-05-11 13:00:00+0530,1183,1183.5,1181.1,1182.9,380370
2026-05-11 13:15:00+0530,1183,1184,1181.9,1183.5,221595
2026-05-11 13:30:00+0530,1183.6,1183.7,1181,1181,295239
2026-05-11 13:45:00+0530,1181.6,1182.8,1181.1,1181.7,198592
2026-05-11 14:00:00+0530,1181.8,1183.4,1181,1181.5,242421
2026-05-11 14:15:00+0530,1181.6,1181.9,1178.5,1178.8,219667
2026-05-11 14:30:00+0530,1178.8,1181.2,1176.3,1178.3,214430
2026-05-11 14:45:00+0530,1178.7,1179.7,1177.1,1178.6,228812
2026-05-11 15:00:00+0530,1178.8,1179,1175,1177.1,767021
2026-05-11 15:15:00+0530,1177.3,1178.7,1175.1,1176,615194
2026-05-12 09:15:00+0530,1162,1162,1136.4,1138.9,1866230
2026-05-12 09:30:00+0530,1138.5,1141.6,1133.1,1138.3,1004900
2026-05-12 09:45:00+0530,1138.4,1138.4,1132.1,1132.8,661655
2026-05-12 10:00:00+0530,1132.8,1135,1131.5,1134.5,446128
2026-05-12 10:15:00+0530,1134.7,1135.5,1131,1131.6,381940
2026-05-12 10:30:00+0530,1131.6,1131.7,1130.3,1131.5,286756
2026-05-12 10:45:00+0530,1131.4,1133.8,1131,1133.3,286274
2026-05-12 11:00:00+0530,1133.2,1133.5,1131.3,1131.6,258698
2026-05-12 11:15:00+0530,1131.8,1132.6,1130.5,1131,385905
2026-05-12 11:30:00+0530,1131,1134.2,1130.4,1131.9,358800
2026-05-12 11:45:00+0530,1131.9,1133,1130.7,1132.1,211942
2026-05-12 12:00:00+0530,1132.2,1132.4,1126.4,1126.6,526626
2026-05-12 12:15:00+0530,1126.9,1126.9,1123,1126.1,697523
2026-05-12 12:30:00+0530,1126.1,1132.4,1125.1,1132.1,372451
2026-05-12 12:45:00+0530,1132.3,1133,1130,1132,274534
2026-05-12 13:00:00+0530,1132.1,1139.3,1131.8,1139.3,695129
2026-05-12 13:15:00+0530,1139.3,1140.5,1137.3,1138,646155
2026-05-12 13:30:00+0530,1138.1,1140.2,1136.6,1138,382532
2026-05-12 13:45:00+0530,1138.2,1139.6,1138,1138.1,398020
2026-05-12 14:00:00+0530,1138.3,1139.9,1134.9,1139.2,824420
2026-05-12 14:15:00+0530,1139.2,1141.9,1138.3,1141.1,509702
2026-05-12 14:30:00+0530,1140.9,1141.2,1139.1,1139.6,498223
2026-05-12 14:45:00+0530,1140,1140.6,1138.3,1140.5,1290284
2026-05-12 15:00:00+0530,1140.6,1142.8,1138.3,1139.7,2414242
2026-05-12 15:15:00+0530,1139.7,1141.4,1138.5,1139.7,1143358
2026-05-13 09:15:00+0530,1136.6,1142.6,1131.2,1133.1,675712
2026-05-13 09:30:00+0530,1133.1,1135.4,1131.1,1132.4,285579
2026-05-13 09:45:00+0530,1131.6,1134.7,1129,1134.6,243218
