datetime,open,high,low,close,volume
2026-03-06 09:15:00+0530,1339,1357.6,1320.3,1326.4,4376953
2026-03-06 09:30:00+0530,1326,1331.6,1325.9,1331,1264335
2026-03-06 09:45:00+0530,1331.1,1333.4,1327.3,1327.6,937765
2026-03-06 10:00:00+0530,1327.5,1329.7,1326.6,1329,416218
2026-03-06 10:15:00+0530,1328.9,1329.2,1326.1,1327.4,310652
2026-03-06 10:30:00+0530,1327.1,1328.8,1326.2,1327.2,138419
2026-03-06 10:45:00+0530,1327.3,1327.7,1324.1,1325,505853
2026-03-06 11:00:00+0530,1325.1,1328.1,1325,1326.9,151199
2026-03-06 11:15:00+0530,1327.4,1327.4,1325,1326.2,142076
2026-03-06 11:30:00+0530,1326.1,1328.1,1325.6,1326.6,323627
2026-03-06 11:45:00+0530,1326.6,1328.2,1325,1327.3,271773
2026-03-06 12:00:00+0530,1327.3,1327.4,1324.3,1325,924369
2026-03-06 12:15:00+0530,1325,1325.3,1323.3,1323.8,801649
2026-03-06 12:30:00+0530,1323.7,1325.5,1323.7,1324.9,331595
2026-03-06 12:45:00+0530,1324.7,1325.2,1322.1,1323.1,451637
2026-03-06 13:00:00+0530,1323.2,1323.6,1321.1,1322.8,527490
2026-03-06 13:15:00+0530,1322.7,1323.9,1322.1,1322.7,470002
2026-03-06 13:30:00+0530,1322.8,1323.9,1321,1321.8,440954
2026-03-06 13:45:00+0530,1321.8,1321.8,1317.2,1317.7,1458538
2026-03-06 14:00:00+0530,1317.6,1320.3,1316.1,1318.2,1266118
2026-03-06 14:15:00+0530,1318.3,1319.6,1317.3,1317.7,822730
2026-03-06 14:30:00+0530,1317.7,1318.3,1316.8,1317.2,720873
2026-03-06 14:45:00+0530,1317.2,1318.9,1311.5,1315.9,730537
2026-03-06 15:00:00+0530,1316,1316.1,1310.4,1312,1565001
2026-03-06 15:15:00+0530,1312,1315.9,1310.6,1315.1,2410507
2026-03-09 09:15:00+0530,1272.7,1282.7,1251.1,1263.4,4776813
2026-03-09 09:30:00+0530,1263.4,1269.8,1262.8,1265.3,705248
2026-03-09 09:45:00+0530,1265.4,1267.6,1263.5,1266.6,303801
2026-03-09 10:00:00+0530,1266.5,1273.4,1264.8,1271.9,523128
2026-03-09 10:15:00+0530,1271.6,1271.7,1265.7,1266.9,270034
2026-03-09 10:30:00+0530,1266.8,1270.8,1265,1270.8,262090
2026-03-09 10:45:00+0530,1270.3,1277,1268.3,1274.9,427280
2026-03-09 11:00:00+0530,1275.4,1275.7,1269,1271.4,218450
2026-03-09 11:15:00+0530,1271.3,1274.5,1269.1,1271.5,294332
2026-03-09 11:30:00+0530,1271.1,1274.9,1270.5,1272.3,356386
2026-03-09 11:45:00+0530,1272.2,1276.8,1271.7,1275.7,378576
2026-03-09 12:00:00+0530,1275.7,1275.8,1270.4,1270.5,316762
2026-03-09 12:15:00+0530,1270.5,1273.4,1270.3,1272,765261
2026-03-09 12:30:00+0530,1272,1276,1271.1,1275.7,389963
2026-03-09 12:45:00+0530,1275.7,1279.7,1274.5,1279.5,656049
2026-03-09 13:00:00+0530,1279.6,1281.2,1276.6,1277.3,694084
2026-03-09 13:15:00+0530,1277.4,1278.8,1273.2,1274.4,888665
2026-03-09 13:30:00+0530,1274.4,1277.7,1273.7,1275.1,351082
2026-03-09 13:45:00+0530,1275.1,1276.6,1274.1,1275.2,198635
