symbol,cycle,trend,stage,date,time,price,ema_200,ema_400,note
DEEPAKFERT.NS,5,SELL,ALERT3,2026-04-08,09:15:00,1017.4,974.73,1033.95,EMA400 retest candle locked
DEEPAKFERT.NS,5,SELL,EXIT,2026-04-08,14:15:00,1050.7,977.42,1033.85,Close above EMA400
DEEPAKFERT.NS,6,BUY,CROSSOVER,2026-04-22,13:15:00,1267.75,1073.09,1072.24,EMA200 above EMA400
DEEPAKFERT.NS,6,BUY,ALERT1,2026-04-22,14:15:00,1270.05,1075.05,1073.23,Break + close above crossover candle high
DEEPAKNTR.NS,1,SELL,CROSSOVER,2024-10-25,09:15:00,2684.0,2836.53,2836.56,EMA200 below EMA400
DEEPAKNTR.NS,1,SELL,ALERT1,2024-10-25,13:15:00,2654.2,2830.25,2833.39,Break + close below crossover candle low
DEEPAKNTR.NS,1,SELL,ALERT2,2024-11-06,11:15:00,2774.6,2771.49,2799.84,EMA200 retest candle locked
DEEPAKNTR.NS,1,SELL,ENTRY1,2024-11-08,11:15:00,2723.4,2776.6,2800.6,Sell entry 1 (retest1 break)
DEEPAKNTR.NS,1,SELL,ALERT3,2024-12-02,09:15:00,2745.55,2709.09,2747.18,EMA400 retest candle locked
DEEPAKNTR.NS,1,SELL,EXIT,2024-12-02,10:15:00,2749.0,2709.49,2747.18,Close above EMA400
DEEPAKNTR.NS,2,BUY,CROSSOVER,2026-04-28,12:15:00,1682.8,1536.78,1536.44,EMA200 above EMA400
DEEPAKNTR.NS,2,BUY,ALERT1,2026-04-28,14:15:00,1684.0,1539.68,1537.91,Break + close above crossover candle high
DELHIVERY.NS,1,BUY,CROSSOVER,2024-08-20,14:15:00,437.15,406.06,405.92,EMA200 above EMA400
DELHIVERY.NS,1,BUY,ALERT1,2024-08-20,15:15:00,439.2,406.39,406.09,Break + close above crossover candle high
DELHIVERY.NS,1,BUY,ALERT2,2024-09-06,10:15:00,415.4,415.79,412.04,EMA200 retest candle locked
DELHIVERY.NS,1,BUY,ENTRY1,2024-09-12,14:15:00,418.05,415.01,412.17,Buy entry 1 (retest1 break)
DELHIVERY.NS,1,BUY,ALERT3,2024-09-13,15:15:00,414.75,415.04,412.29,EMA400 retest candle locked
DELHIVERY.NS,1,BUY,ENTRY2,2024-09-16,09:15:00,423.5,415.13,412.35,Buy entry 2 (retest2 break)
DELHIVERY.NS,1,BUY,ALERT3,2024-10-03,09:15:00,423.85,422.79,417.9,EMA400 retest candle locked
DELHIVERY.NS,1,BUY,EXIT,2024-10-03,13:15:00,413.65,422.62,417.91,Close below EMA400
DELHIVERY.NS,2,SELL,CROSSOVER,2024-10-18,14:15:00,396.35,414.89,414.96,EMA200 below EMA400
DELHIVERY.NS,2,SELL,ALERT1,2024-10-21,09:15:00,392.5,414.49,414.76,Break + close below crossover candle low
DELHIVERY.NS,2,SELL,ALERT2,2024-12-06,11:15:00,356.45,351.13,368.67,EMA200 retest candle locked
DELHIVERY.NS,2,SELL,ENTRY1,2025-01-13,09:15:00,327.75,350.66,360.25,Sell entry 1 (retest1 break)
DELHIVERY.NS,2,SELL,EXIT,2025-04-17,09:15:00,276.25,259.91,276.12,Close above EMA400
DELHIVERY.NS,3,BUY,CROSSOVER,2025-05-08,11:15:00,303.9,285.85,285.79,EMA200 above EMA400
DELHIVERY.NS,3,BUY,ALERT1,2025-05-12,09:15:00,306.7,287.61,286.7,Break + close above crossover candle high
DELHIVERY.NS,3,BUY,ALERT2,2025-06-20,11:15:00,350.0,350.42,332.11,EMA200 retest candle locked
DELHIVERY.NS,3,BUY,ENTRY1,2025-06-20,12:15:00,354.15,350.46,332.22,Buy entry 1 (retest1 break)
DELHIVERY.NS,3,BUY,EXIT,2025-09-26,14:15:00,444.85,463.92,446.4,Close below EMA400
DELHIVERY.NS,4,SELL,CROSSOVER,2025-11-20,10:15:00,430.35,451.15,451.18,EMA200 below EMA400
DELHIVERY.NS,4,SELL,ALERT1,2025-11-20,12:15:00,428.3,450.73,450.97,Break + close below crossover candle low
DELHIVERY.NS,4,SELL,ALERT2,2026-01-05,14:15:00,413.1,411.54,422.06,EMA200 retest candle locked
DELHIVERY.NS,4,SELL,ENTRY1,2026-01-09,13:15:00,404.6,412.38,421.19,Sell entry 1 (retest1 break)
DELHIVERY.NS,4,SELL,ALERT3,2026-01-29,14:15:00,411.9,403.11,412.47,EMA400 retest candle locked
DELHIVERY.NS,4,SELL,EXIT,2026-01-30,09:15:00,415.35,403.31,412.48,Close above EMA400
DELHIVERY.NS,5,BUY,CROSSOVER,2026-02-11,09:15:00,430.0,419.23,419.18,EMA200 above EMA400
DELHIVERY.NS,5,BUY,ALERT1,2026-02-18,11:15:00,437.0,421.28,420.3,Break + close above crossover candle high
DELHIVERY.NS,5,BUY,ALERT2,2026-03-02,12:15:00,426.5,427.3,423.93,EMA200 retest candle locked
DELHIVERY.NS,5,BUY,ENTRY1,2026-03-02,13:15:00,428.3,427.31,423.95,Buy entry 1 (retest1 break)
DELHIVERY.NS,5,BUY,ALERT3,2026-03-02,13:15:00,428.3,427.31,423.95,EMA400 retest candle locked
DELHIVERY.NS,5,BUY,ENTRY2,2026-03-02,15:15:00,429.0,427.33,424.0,Buy entry 2 (retest2 break)
DELHIVERY.NS,5,BUY,EXIT,2026-03-04,09:15:00,419.55,427.25,423.97,Close below EMA400
DELHIVERY.NS,6,SELL,CROSSOVER,2026-03-16,11:15:00,398.7,421.66,421.72,EMA200 below EMA400
DELHIVERY.NS,6,SELL,ALERT1,2026-03-16,12:15:00,394.65,421.39,421.59,Break + close below crossover candle low
DELHIVERY.NS,6,SELL,ALERT2,2026-03-18,12:15:00,421.25,419.53,420.6,EMA200 retest candle locked
DELHIVERY.NS,6,SELL,ENTRY1,2026-03-19,09:15:00,414.2,419.56,420.6,Sell entry 1 (retest1 break)
DELHIVERY.NS,6,SELL,EXIT,2026-03-20,09:15:00,423.65,419.26,420.41,Close above EMA400
DELHIVERY.NS,7,BUY,CROSSOVER,2026-04-06,14:15:00,436.3,421.09,421.07,EMA200 above EMA400
DELHIVERY.NS,7,BUY,ALERT1,2026-04-07,09:15:00,445.6,421.47,421.26,Break + close above crossover candle high
DEVYANI.NS,1,SELL,CROSSOVER,2024-10-25,09:15:00,162.67,180.73,180.74,EMA200 below EMA400
DEVYANI.NS,1,SELL,ALERT1,2024-10-25,10:15:00,161.39,180.54,180.64,Break + close below crossover candle low
DEVYANI.NS,1,SELL,ALERT2,2024-11-11,15:15:00,176.0,174.68,177.02,EMA200 retest candle locked
DEVYANI.NS,1,SELL,ENTRY1,2024-11-12,09:15:00,172.68,174.66,177.0,Sell entry 1 (retest1 break)
DEVYANI.NS,1,SELL,EXIT,2024-12-09,11:15:00,173.85,168.22,171.77,Close above EMA400
DEVYANI.NS,2,BUY,CROSSOVER,2024-12-30,13:15:00,182.63,173.03,173.02,EMA200 above EMA400
DEVYANI.NS,2,BUY,ALERT1,2025-01-02,11:15:00,186.41,174.69,173.89,Break + close above crossover candle high
DEVYANI.NS,2,BUY,ALERT2,2025-01-10,13:15:00,180.3,180.57,177.35,EMA200 retest candle locked
DEVYANI.NS,2,BUY,ENTRY1,2025-01-13,09:15:00,183.79,180.6,177.41,Buy entry 1 (retest1 break)
DEVYANI.NS,2,BUY,EXIT,2025-01-13,13:15:00,177.17,180.55,177.45,Close below EMA400
DEVYANI.NS,3,SELL,CROSSOVER,2025-02-01,09:15:00,169.58,176.64,176.65,EMA200 below EMA400
DEVYANI.NS,4,BUY,CROSSOVER,2025-02-03,10:15:00,192.61,176.81,176.74,EMA200 above EMA400
DEVYANI.NS,5,SELL,CROSSOVER,2025-02-13,09:15:00,166.46,176.9,176.93,EMA200 below EMA400
DEVYANI.NS,5,SELL,ALERT1,2025-02-13,12:15:00,164.24,176.55,176.75,Break + close below crossover candle low
DEVYANI.NS,5,SELL,ALERT2,2025-02-20,10:15:00,174.09,172.54,174.52,EMA200 retest candle locked
DEVYANI.NS,5,SELL,ENTRY1,2025-02-28,09:15:00,168.55,173.44,174.71,Sell entry 1 (retest1 break)
DEVYANI.NS,5,SELL,EXIT,2025-03-06,09:15:00,174.64,171.75,173.63,Close above EMA400
DEVYANI.NS,6,BUY,CROSSOVER,2025-05-02,11:15:00,177.04,165.09,165.06,EMA200 above EMA400
DEVYANI.NS,6,BUY,ALERT1,2025-05-05,09:15:00,177.99,165.68,165.35,Break + close above crossover candle high
DEVYANI.NS,6,BUY,ALERT2,2025-05-09,09:15:00,168.24,168.54,166.93,EMA200 retest candle locked
DEVYANI.NS,6,BUY,ENTRY1,2025-05-09,10:15:00,169.96,168.55,166.95,Buy entry 1 (retest1 break)
DEVYANI.NS,6,BUY,ALERT3,2025-05-27,14:15:00,172.0,174.73,171.27,EMA400 retest candle locked
DEVYANI.NS,6,BUY,ENTRY2,2025-05-28,12:15:00,173.57,174.62,171.31,Buy entry 2 (retest2 break)
DEVYANI.NS,6,BUY,EXIT,2025-05-29,13:15:00,171.33,174.5,171.38,Close below EMA400
DEVYANI.NS,7,SELL,CROSSOVER,2025-07-02,14:15:00,166.28,170.15,170.15,EMA200 below EMA400
DEVYANI.NS,7,SELL,ALERT1,2025-07-03,09:15:00,165.82,170.07,170.11,Break + close below crossover candle low
DEVYANI.NS,7,SELL,ALERT2,2025-07-04,09:15:00,172.91,169.83,169.99,EMA200 retest candle locked
DEVYANI.NS,8,BUY,CROSSOVER,2025-07-07,12:15:00,173.73,170.14,170.14,EMA200 above EMA400
DEVYANI.NS,8,BUY,ALERT1,2025-07-15,14:15:00,175.65,170.46,170.31,Break + close above crossover candle high
DEVYANI.NS,8,BUY,ALERT2,2025-07-25,12:15:00,172.25,172.37,171.44,EMA200 retest candle locked
DEVYANI.NS,9,SELL,CROSSOVER,2025-08-01,11:15:00,162.55,170.69,170.69,EMA200 below EMA400
DEVYANI.NS,9,SELL,ALERT1,2025-08-01,12:15:00,162.25,170.6,170.65,Break + close below crossover candle low
DEVYANI.NS,9,SELL,ALERT2,2025-08-19,10:15:00,165.74,163.56,166.53,EMA200 retest candle locked
DEVYANI.NS,10,BUY,CROSSOVER,2025-09-03,11:15:00,175.42,168.54,168.51,EMA200 above EMA400
DEVYANI.NS,10,BUY,ALERT1,2025-09-04,09:15:00,180.05,168.91,168.69,Break + close above crossover candle high
DEVYANI.NS,10,BUY,ALERT2,2025-09-19,10:15:00,175.88,176.14,173.11,EMA200 retest candle locked
DEVYANI.NS,10,BUY,ENTRY1,2025-09-19,14:15:00,177.7,176.12,173.17,Buy entry 1 (retest1 break)
DEVYANI.NS,10,BUY,EXIT,2025-09-25,14:15:00,173.22,176.14,173.57,Close below EMA400
DEVYANI.NS,11,SELL,CROSSOVER,2025-10-09,15:15:00,165.0,171.74,171.77,EMA200 below EMA400
DEVYANI.NS,11,SELL,ALERT1,2025-10-10,13:15:00,164.24,171.41,171.6,Break + close below crossover candle low
DEVYANI.NS,11,SELL,ALERT2,2025-12-22,14:15:00,139.12,137.97,146.56,EMA200 retest candle locked
DEVYANI.NS,11,SELL,ENTRY1,2026-01-09,13:15:00,133.96,140.21,144.92,Sell entry 1 (retest1 break)
DEVYANI.NS,11,SELL,EXIT,2026-02-05,10:15:00,134.48,126.51,134.26,Close above EMA400
DIVISLAB.NS,1,SELL,CROSSOVER,2025-01-30,12:15:00,5666.35,5820.58,5820.79,EMA200 below EMA400
DIVISLAB.NS,1,SELL,ALERT1,2025-01-31,09:15:00,5610.45,5814.96,5817.95,Break + close below crossover candle low
DIVISLAB.NS,1,SELL,ALERT2,2025-02-03,12:15:00,5805.15,5782.29,5800.64,EMA200 retest candle locked
DIVISLAB.NS,2,BUY,CROSSOVER,2025-02-05,12:15:00,6150.0,5820.92,5819.29,EMA200 above EMA400
DIVISLAB.NS,3,SELL,CROSSOVER,2025-02-28,10:15:00,5435.0,5841.66,5842.28,EMA200 below EMA400
DIVISLAB.NS,3,SELL,ALERT1,2025-02-28,11:15:00,5373.15,5837.0,5839.94,Break + close below crossover candle low
DIVISLAB.NS,3,SELL,ALERT2,2025-03-13,09:15:00,5737.25,5707.01,5763.37,EMA200 retest candle locked
DIVISLAB.NS,3,SELL,ENTRY1,2025-03-13,14:15:00,5619.85,5705.38,5761.16,Sell entry 1 (retest1 break)
DIVISLAB.NS,3,SELL,EXIT,2025-03-18,14:15:00,5768.0,5703.16,5756.19,Close above EMA400
DIVISLAB.NS,4,BUY,CROSSOVER,2025-04-25,11:15:00,6067.0,5751.83,5750.71,EMA200 above EMA400
DIVISLAB.NS,4,BUY,ALERT1,2025-04-28,09:15:00,6116.0,5766.43,5758.12,Break + close above crossover candle high
DIVISLAB.NS,4,BUY,ALERT2,2025-05-09,10:15:00,5897.5,5905.42,5839.59,EMA200 retest candle locked
DIVISLAB.NS,4,BUY,ENTRY1,2025-05-09,11:15:00,5948.5,5905.85,5840.13,Buy entry 1 (retest1 break)
DIVISLAB.NS,4,BUY,ALERT3,2025-07-28,15:15:00,6581.5,6694.16,6568.69,EMA400 retest candle locked
DIVISLAB.NS,4,BUY,EXIT,2025-07-29,09:15:00,6534.0,6692.56,6568.52,Close below EMA400
DIVISLAB.NS,5,SELL,CROSSOVER,2025-08-11,15:15:00,5980.0,6491.92,6494.4,EMA200 below EMA400
DIVISLAB.NS,5,SELL,ALERT1,2025-08-12,14:15:00,5959.5,6462.34,6479.32,Break + close below crossover candle low
DIVISLAB.NS,5,SELL,ALERT2,2025-09-19,09:15:00,6260.0,6145.58,6248.23,EMA200 retest candle locked
DIVISLAB.NS,5,SELL,ENTRY1,2025-09-22,09:15:00,6139.0,6149.55,6246.73,Sell entry 1 (retest1 break)
DIVISLAB.NS,5,SELL,EXIT,2025-10-08,09:15:00,6186.0,5999.56,6127.59,Close above EMA400
DIVISLAB.NS,6,BUY,CROSSOVER,2025-10-20,12:15:00,6593.0,6217.42,6216.63,EMA200 above EMA400
DIVISLAB.NS,6,BUY,ALERT1,2025-10-20,15:15:00,6618.0,6228.92,6222.43,Break + close above crossover candle high
DIVISLAB.NS,6,BUY,ALERT2,2025-11-18,09:15:00,6475.0,6497.72,6400.56,EMA200 retest candle locked
DIVISLAB.NS,6,BUY,ENTRY1,2025-12-19,09:15:00,6565.5,6416.35,6401.98,Buy entry 1 (retest1 break)
DIVISLAB.NS,6,BUY,ALERT3,2025-12-26,14:15:00,6425.5,6439.16,6416.52,EMA400 retest candle locked
DIVISLAB.NS,6,BUY,EXIT,2025-12-29,09:15:00,6390.5,6438.59,6416.46,Close below EMA400
DIVISLAB.NS,7,SELL,CROSSOVER,2026-01-20,12:15:00,6072.5,6411.16,6412.45,EMA200 below EMA400
DIVISLAB.NS,7,SELL,ALERT1,2026-01-20,13:15:00,6023.5,6407.3,6410.51,Break + close below crossover candle low
DIVISLAB.NS,7,SELL,ALERT2,2026-02-03,09:15:00,6241.5,6230.99,6307.35,EMA200 retest candle locked
DIVISLAB.NS,7,SELL,ENTRY1,2026-02-04,10:15:00,6073.0,6228.86,6303.28,Sell entry 1 (retest1 break)
DIVISLAB.NS,7,SELL,EXIT,2026-02-11,11:15:00,6286.5,6189.93,6269.28,Close above EMA400
DIVISLAB.NS,8,BUY,CROSSOVER,2026-03-11,15:15:00,6330.0,6294.77,6294.64,EMA200 above EMA400
DIVISLAB.NS,9,SELL,CROSSOVER,2026-03-12,09:15:00,6233.0,6294.15,6294.33,EMA200 below EMA400
DIVISLAB.NS,9,SELL,ALERT1,2026-03-13,09:15:00,6169.0,6292.73,6293.61,Break + close below crossover candle low
DIVISLAB.NS,9,SELL,ALERT2,2026-04-10,11:15:00,6091.0,6061.97,6149.44,EMA200 retest candle locked
DIVISLAB.NS,9,SELL,ENTRY1,2026-04-13,09:15:00,6031.5,6063.78,6148.2,Sell entry 1 (retest1 break)
DIVISLAB.NS,9,SELL,ALERT3,2026-04-15,09:15:00,6127.5,6064.95,6145.88,EMA400 retest candle locked
DIVISLAB.NS,9,SELL,EXIT,2026-04-15,12:15:00,6168.0,6067.12,6145.77,Close above EMA400
DIVISLAB.NS,10,BUY,CROSSOVER,2026-04-28,13:15:00,6444.5,6198.32,6198.26,EMA200 above EMA400
DIVISLAB.NS,10,BUY,ALERT1,2026-04-29,09:15:00,6468.0,6205.8,6202.03,Break + close above crossover candle high
DIXON.NS,1,SELL,CROSSOVER,2025-01-31,13:15:00,14761.15,16196.04,16199.05,EMA200 below EMA400
DIXON.NS,1,SELL,ALERT1,2025-02-01,12:15:00,14392.1,16123.31,16162.08,Break + close below crossover candle low
DIXON.NS,1,SELL,ALERT2,2025-03-24,09:15:00,14281.6,14085.06,14652.92,EMA200 retest candle locked
DIXON.NS,1,SELL,ENTRY1,2025-03-25,09:15:00,13989.95,14114.01,14648.15,Sell entry 1 (retest1 break)
DIXON.NS,1,SELL,ALERT3,2025-03-25,09:15:00,13989.95,14114.01,14648.15,EMA400 retest candle locked
DIXON.NS,1,SELL,ENTRY2,2025-03-25,10:15:00,13892.0,14111.8,14644.38,Sell entry 2 (retest2 break)
DIXON.NS,1,SELL,ALERT3,2025-04-11,10:15:00,14170.0,13620.07,14186.5,EMA400 retest candle locked
DIXON.NS,1,SELL,EXIT,2025-04-11,11:15:00,14273.0,13626.57,14186.93,Close above EMA400
DIXON.NS,2,BUY,CROSSOVER,2025-04-25,11:15:00,16335.0,14594.43,14587.38,EMA200 above EMA400
DIXON.NS,2,BUY,ALERT1,2025-04-25,12:15:00,16501.0,14613.4,14596.93,Break + close above crossover candle high
DIXON.NS,2,BUY,ALERT2,2025-05-09,09:15:00,15169.0,15369.64,15040.13,EMA200 retest candle locked
DIXON.NS,2,BUY,ENTRY1,2025-05-12,09:15:00,16136.0,15365.48,15049.26,Buy entry 1 (retest1 break)
DIXON.NS,2,BUY,ALERT3,2025-05-21,09:15:00,15690.0,15767.67,15340.73,EMA400 retest candle locked
DIXON.NS,2,BUY,EXIT,2025-05-22,09:15:00,15211.0,15753.93,15348.46,Close below EMA400
DIXON.NS,3,SELL,CROSSOVER,2025-06-12,15:15:00,14490.0,15124.03,15125.76,EMA200 below EMA400
DIXON.NS,3,SELL,ALERT1,2025-06-13,09:15:00,14326.0,15116.09,15121.77,Break + close below crossover candle low
DIXON.NS,3,SELL,ALERT2,2025-06-27,09:15:00,14823.0,14705.96,14879.31,EMA200 retest candle locked
DIXON.NS,3,SELL,ENTRY1,2025-07-01,12:15:00,14397.0,14694.43,14859.21,Sell entry 1 (retest1 break)
DIXON.NS,3,SELL,ALERT3,2025-07-02,09:15:00,14796.0,14693.73,14855.58,EMA400 retest candle locked
DIXON.NS,3,SELL,EXIT,2025-07-02,11:15:00,14915.0,14696.56,14855.39,Close above EMA400
DIXON.NS,4,BUY,CROSSOVER,2025-07-11,09:15:00,15716.0,14981.43,14977.81,EMA200 above EMA400
DIXON.NS,4,BUY,ALERT1,2025-07-11,12:15:00,15900.0,15007.08,14990.78,Break + close above crossover candle high
DIXON.NS,4,BUY,ALERT2,2025-08-08,13:15:00,16130.0,16182.44,15764.72,EMA200 retest candle locked
DIXON.NS,4,BUY,ENTRY1,2025-08-18,09:15:00,16799.0,16144.3,15803.62,Buy entry 1 (retest1 break)
DIXON.NS,4,BUY,EXIT,2025-09-29,09:15:00,16890.0,17642.55,17052.64,Close below EMA400
DIXON.NS,5,SELL,CROSSOVER,2025-10-27,13:15:00,15517.0,16809.61,16813.17,EMA200 below EMA400
DIXON.NS,5,SELL,ALERT1,2025-10-28,09:15:00,15456.0,16770.56,16793.45,Break + close below crossover candle low
DIXON.NS,5,SELL,ALERT2,2026-02-04,09:15:00,11446.0,11356.58,12477.42,EMA200 retest candle locked
DIXON.NS,5,SELL,ENTRY1,2026-02-23,09:15:00,10854.0,11432.96,12119.65,Sell entry 1 (retest1 break)
DIXON.NS,5,SELL,ALERT3,2026-04-15,10:15:00,10814.5,10433.76,10893.98,EMA400 retest candle locked
DIXON.NS,5,SELL,EXIT,2026-04-15,11:15:00,10945.0,10438.84,10894.24,Close above EMA400
DLF.NS,1,SELL,CROSSOVER,2024-10-25,11:15:00,776.65,851.85,852.2,EMA200 below EMA400
DLF.NS,1,SELL,ALERT1,2024-11-12,14:15:00,763.9,824.43,836.09,Break + close below crossover candle low
DLF.NS,1,SELL,ALERT2,2024-11-22,13:15:00,806.9,806.15,823.72,EMA200 retest candle locked
DLF.NS,1,SELL,ENTRY1,2024-11-22,14:15:00,802.8,806.11,823.61,Sell entry 1 (retest1 break)
DLF.NS,1,SELL,EXIT,2024-11-25,09:15:00,832.8,806.35,823.56,Close above EMA400
DLF.NS,2,BUY,CROSSOVER,2024-12-12,12:15:00,869.3,832.44,832.28,EMA200 above EMA400
DLF.NS,2,BUY,ALERT1,2024-12-13,14:15:00,871.05,835.22,833.71,Break + close above crossover candle high
DLF.NS,2,BUY,ALERT2,2024-12-20,14:15:00,828.15,845.79,839.81,EMA200 retest candle locked
DLF.NS,2,BUY,ENTRY1,2024-12-23,09:15:00,852.0,845.72,839.83,Buy entry 1 (retest1 break)
DLF.NS,2,BUY,ALERT3,2024-12-23,09:15:00,852.0,845.72,839.83,EMA400 retest candle locked
DLF.NS,2,BUY,EXIT,2024-12-23,12:15:00,838.7,845.66,839.88,Close below EMA400
DLF.NS,3,SELL,CROSSOVER,2025-01-07,11:15:00,805.05,836.34,836.38,EMA200 below EMA400
DLF.NS,3,SELL,ALERT1,2025-01-08,09:15:00,804.2,834.99,835.69,Break + close below crossover candle low
DLF.NS,3,SELL,ALERT2,2025-02-04,09:15:00,764.1,763.47,787.82,EMA200 retest candle locked
DLF.NS,3,SELL,ENTRY1,2025-02-10,09:15:00,741.2,763.3,784.56,Sell entry 1 (retest1 break)
DLF.NS,3,SELL,ALERT3,2025-03-21,09:15:00,706.85,684.32,714.94,EMA400 retest candle locked
DLF.NS,3,SELL,ENTRY2,2025-03-25,15:15:00,693.0,687.42,713.66,Sell entry 2 (retest2 break)
DLF.NS,3,SELL,ALERT3,2025-04-22,14:15:00,685.25,667.59,690.07,EMA400 retest candle locked
DLF.NS,3,SELL,ENTRY2,2025-04-24,09:15:00,683.05,669.23,689.92,Sell entry 2 (retest2 break)
DLF.NS,3,SELL,EXIT,2025-05-02,09:15:00,687.2,668.76,686.33,Close above EMA400
DLF.NS,4,BUY,CROSSOVER,2025-05-22,10:15:00,771.45,693.21,692.9,EMA200 above EMA400
DLF.NS,4,BUY,ALERT1,2025-05-26,09:15:00,780.75,703.14,698.04,Break + close above crossover candle high
DLF.NS,4,BUY,ALERT2,2025-07-08,09:15:00,824.1,824.36,790.83,EMA200 retest candle locked
DLF.NS,4,BUY,ENTRY1,2025-07-08,13:15:00,838.95,824.58,791.6,Buy entry 1 (retest1 break)
DLF.NS,4,BUY,EXIT,2025-07-28,09:15:00,805.35,831.5,808.2,Close below EMA400
DLF.NS,5,SELL,CROSSOVER,2025-08-14,09:15:00,754.0,794.89,795.0,EMA200 below EMA400
DLF.NS,5,SELL,ALERT1,2025-08-14,10:15:00,752.0,794.46,794.78,Break + close below crossover candle low
DLF.NS,5,SELL,ALERT2,2025-09-15,11:15:00,770.65,767.23,776.74,EMA200 retest candle locked
DLF.NS,5,SELL,ENTRY1,2025-09-23,10:15:00,759.75,771.61,777.4,Sell entry 1 (retest1 break)
DLF.NS,5,SELL,ALERT3,2025-10-15,10:15:00,758.65,745.98,758.68,EMA400 retest candle locked
DLF.NS,5,SELL,EXIT,2025-10-15,11:15:00,763.45,746.15,758.7,Close above EMA400
DMART.NS,1,SELL,CROSSOVER,2024-10-10,09:15:00,4683.5,5014.15,5014.46,EMA200 below EMA400
DMART.NS,1,SELL,ALERT1,2024-10-10,13:15:00,4587.0,4998.52,5006.56,Break + close below crossover candle low
DMART.NS,1,SELL,ALERT2,2025-01-03,09:15:00,4134.1,3662.66,3883.68,EMA200 retest candle locked
DMART.NS,1,SELL,ENTRY1,2025-01-08,09:15:00,3783.0,3716.48,3890.2,Sell entry 1 (retest1 break)
DMART.NS,1,SELL,EXIT,2025-02-01,12:15:00,3900.85,3635.19,3755.82,Close above EMA400
DMART.NS,2,BUY,CROSSOVER,2025-03-25,15:15:00,3988.0,3722.7,3721.94,EMA200 above EMA400
DMART.NS,2,BUY,ALERT1,2025-03-27,09:15:00,4018.1,3741.04,3731.32,Break + close above crossover candle high
DMART.NS,2,BUY,ALERT2,2025-05-02,10:15:00,4137.3,4147.52,3999.56,EMA200 retest candle locked
DMART.NS,2,BUY,ENTRY1,2025-05-19,09:15:00,4230.5,4094.01,4013.17,Buy entry 1 (retest1 break)
DMART.NS,2,BUY,ALERT3,2025-05-29,09:15:00,4051.1,4100.39,4037.02,EMA400 retest candle locked
DMART.NS,2,BUY,EXIT,2025-05-29,12:15:00,4022.8,4098.42,4036.97,Close below EMA400
DMART.NS,3,SELL,CROSSOVER,2025-07-28,13:15:00,3950.0,4115.07,4115.25,EMA200 below EMA400
DMART.NS,3,SELL,ALERT1,2025-07-29,10:15:00,3941.0,4108.57,4111.96,Break + close below crossover candle low
DMART.NS,3,SELL,ALERT2,2025-07-30,11:15:00,4206.1,4102.0,4108.45,EMA200 retest candle locked
DMART.NS,4,BUY,CROSSOVER,2025-07-31,12:15:00,4293.2,4116.12,4115.4,EMA200 above EMA400
DMART.NS,4,BUY,ALERT1,2025-08-13,12:15:00,4316.1,4170.86,4147.12,Break + close above crossover candle high
DMART.NS,4,BUY,ALERT2,2025-09-23,09:15:00,4616.6,4620.19,4480.04,EMA200 retest candle locked
DMART.NS,4,BUY,ENTRY1,2025-09-24,12:15:00,4729.4,4622.48,4488.03,Buy entry 1 (retest1 break)
DMART.NS,4,BUY,ALERT3,2025-09-29,09:15:00,4548.6,4615.09,4495.84,EMA400 retest candle locked
DMART.NS,4,BUY,EXIT,2025-09-29,11:15:00,4490.2,4613.02,4495.98,Close below EMA400
DMART.NS,5,SELL,CROSSOVER,2025-10-17,14:15:00,4305.0,4429.38,4429.87,EMA200 below EMA400
DMART.NS,5,SELL,ALERT1,2025-10-20,09:15:00,4294.8,4426.75,4428.54,Break + close below crossover candle low
DMART.NS,5,SELL,ALERT2,2026-01-07,14:15:00,3847.4,3838.18,3965.27,EMA200 retest candle locked
DMART.NS,5,SELL,ENTRY1,2026-01-08,10:15:00,3808.8,3837.95,3963.26,Sell entry 1 (retest1 break)
DMART.NS,5,SELL,EXIT,2026-02-05,09:15:00,3854.5,3757.11,3851.04,Close above EMA400
DMART.NS,6,BUY,CROSSOVER,2026-04-01,14:15:00,4263.9,3871.74,3870.28,EMA200 above EMA400
DMART.NS,6,BUY,ALERT1,2026-04-02,10:15:00,4302.2,3883.53,3876.24,Break + close above crossover candle high
DOMS.NS,1,SELL,CROSSOVER,2025-01-14,11:15:00,2586.0,2746.47,2746.55,EMA200 below EMA400
DOMS.NS,1,SELL,ALERT1,2025-01-14,12:15:00,2573.4,2744.75,2745.69,Break + close below crossover candle low
DOMS.NS,1,SELL,ALERT2,2025-02-01,13:15:00,2550.7,2530.76,2614.86,EMA200 retest candle locked
DOMS.NS,1,SELL,ENTRY1,2025-02-14,13:15:00,2409.0,2593.69,2627.8,Sell entry 1 (retest1 break)
DOMS.NS,1,SELL,ALERT3,2025-02-18,14:15:00,2599.85,2583.32,2619.87,EMA400 retest candle locked
DOMS.NS,1,SELL,ENTRY2,2025-02-21,10:15:00,2536.0,2582.13,2616.29,Sell entry 2 (retest2 break)
DOMS.NS,1,SELL,ALERT3,2025-02-24,09:15:00,2565.9,2580.01,2614.21,EMA400 retest candle locked
DOMS.NS,1,SELL,ENTRY2,2025-02-24,14:15:00,2531.5,2579.11,2612.91,Sell entry 2 (retest2 break)
DOMS.NS,1,SELL,ALERT3,2025-03-04,15:15:00,2558.75,2545.08,2589.03,EMA400 retest candle locked
